Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_210Hz,Q_210Hz,I_270Hz,Q_270Hz,I_330Hz,Q_330Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC210Hz[mS/m],EC270Hz[mS/m],EC330Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc210Hz[1/1000],MSusc270Hz[1/1000],MSusc330Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,18,727420.70,4335848.25,0,0,1,329.62,1745775.000,002905.7750,0.9,1.25967e+003,-2.45071e+003,1.09746e+003,-1.54462e+003,1.19540e+003,-1.51418e+003,7.67564e+002,3.51278e+003,7.12243e+003,1.09835e+004, 3.56233e+001, 2.06713e+001, 2.01008e+001, 5.75492e+001, 7.25863e+001, 6.46228e+001, 3.31635e+000, 2.88868e+000, 3.14688e+000, 2.01947e+000, 1.88972e+001
0,19,727420.83,4335848.28,0,0,1,329.65,1745875.000,002905.8750,1.1,3.97104e+002,7.83271e+001,5.09252e+002,2.09416e+002,6.60780e+002,1.11873e+002,7.15502e+002,3.31649e+003,7.16317e+003,1.11444e+004, 1.13233e+002, 2.28919e+002, 1.11262e+002, 5.40161e+001, 7.37371e+001, 6.32930e+001, 1.04428e+000, 1.33939e+000, 1.73827e+000, 1.88236e+000, 1.90063e+001
0,20,727420.96,4335848.32,0,0,1,329.68,1745975.000,002905.9750,1.8,-1.46488e+002,1.40327e+003,-5.21306e+001,1.40189e+003,2.82774e+002,1.09980e+003,7.52895e+002,3.38774e+003,7.13366e+003,1.11008e+004, 1.80569e+003, 1.40146e+003, 9.22810e+002, 5.53660e+001, 7.33657e+001, 6.38332e+001,-3.84949e-001,-1.37008e-001, 7.43507e-001, 1.98084e+000, 1.89272e+001
0,21,727421.08,4335848.29,0,0,1,329.72,1746075.000,002906.0750,1.6,-2.72328e+002,2.22707e+003,-1.37125e+002,1.65150e+003,5.56570e+000,1.31787e+003,7.71896e+002,3.44483e+003,7.12338e+003,1.09935e+004, 2.93402e+003, 1.66602e+003, 1.07702e+003, 5.64091e+001, 7.26516e+001, 6.40497e+001,-7.15519e-001,-3.60348e-001, 1.46287e-002, 2.03088e+000, 1.88997e+001
0,22,727421.21,4335848.23,0,0,1,329.75,1746175.000,002906.1750,6.8,-2.16984e+002,1.95512e+003,3.22457e+002,1.35140e+003,1.58328e+002,1.07157e+003,7.56242e+002,3.36052e+003,6.97525e+003,1.08460e+004, 2.55775e+003, 1.39991e+003, 8.84552e+002, 5.49166e+001, 7.12905e+001, 6.26190e+001,-5.70149e-001, 8.47891e-001, 4.16229e-001, 1.98965e+000, 1.85031e+001
0,23,727421.34,4335848.18,0,0,1,329.78,1746275.000,002906.2750,4.3,6.90706e+002,-1.97348e+003,1.01133e+003,-1.55885e+003,1.12074e+003,-9.69265e+002,7.84276e+002,3.33882e+003,7.07483e+003,1.07492e+004, 1.21262e+001, 1.76262e+001, 1.76356e+001, 5.46541e+001, 7.09608e+001, 6.23249e+001, 1.81707e+000, 2.66167e+000, 2.95005e+000, 2.06348e+000, 1.87697e+001
0,24,727421.47,4335848.12,0,0,1,329.81,1746375.000,002906.3750,1.2,1.17778e+003,-3.84164e+003,1.17983e+003,-2.68467e+003,1.33390e+003,-1.73447e+003,9.25900e+002,3.33572e+003,7.27277e+003,1.08143e+004, 3.06290e+001, 2.39073e+001, 2.53800e+001, 5.51378e+001, 7.19257e+001, 6.30349e+001, 3.10042e+000, 3.10583e+000, 3.51212e+000, 2.43656e+000, 1.92999e+001
0,25,727421.60,4335848.07,0,0,1,329.85,1746475.000,002906.4750,1.5,5.70238e+002,-9.61336e+002,6.01603e+002,-4.06104e+002,7.94184e+002,7.16038e+001,1.00193e+003,3.40223e+003,7.24900e+003,1.09942e+004, 9.57457e+000, 7.76738e+000, 8.05154e+001, 5.65645e+001, 7.29833e+001, 6.42880e+001, 1.49991e+000, 1.58248e+000, 2.08958e+000, 2.63690e+000, 1.92362e+001
0,26,727421.73,4335848.01,0,0,1,329.88,1746575.000,002906.5750,1.4,-7.71462e+001,1.07482e+003,1.84093e+002,1.09459e+003,1.69023e+002,1.05430e+003,9.05348e+002,3.45096e+003,7.14954e+003,1.09949e+004, 1.36383e+003, 1.10827e+003, 8.70727e+002, 5.70280e+001, 7.27121e+001, 6.44059e+001,-2.02747e-001, 4.83979e-001, 4.44351e-001, 2.38241e+000, 1.89698e+001
0,27,727421.86,4335847.96,0,0,1,329.91,1746675.000,002906.6750,2.4,-3.64779e+002,1.86955e+003,8.07426e+001,1.31106e+003,-7.85418e+001,1.08951e+003,8.21777e+002,3.37610e+003,7.04606e+003,1.08108e+004, 2.43961e+003, 1.31986e+003, 8.80430e+002, 5.54302e+001, 7.12594e+001, 6.28764e+001,-9.58310e-001, 2.12243e-001,-2.06415e-001, 2.16226e+000, 1.86926e+001
0,28,727421.99,4335847.91,0,0,1,329.94,1746775.000,002906.7750,2.0,-5.06657e+002,2.61357e+003,1.01884e+001,1.58243e+003,-5.29427e+001,1.25169e+003,9.03162e+002,3.27893e+003,6.83775e+003,1.07493e+004, 3.47417e+003, 1.59396e+003, 1.01812e+003, 5.40833e+001, 7.02559e+001, 6.16910e+001,-1.33079e+000, 2.67791e-002,-1.39143e-001, 2.37665e+000, 1.81350e+001
0,29,727422.12,4335847.85,0,0,1,329.98,1746875.000,002906.8750,2.2,-4.12094e+002,2.39244e+003,-7.19895e+001,1.80720e+003,9.09823e+000,1.18478e+003,1.00088e+003,3.36742e+003,6.82233e+003,1.06414e+004, 3.16326e+003, 1.82781e+003, 9.63468e+002, 5.59640e+001, 6.95157e+001, 6.23388e+001,-1.08254e+000,-1.89196e-001, 2.39137e-002, 2.63413e+000, 1.80937e+001
0,30,727422.25,4335847.80,0,0,1,330.01,1746975.000,002906.9750,3.8,4.72042e+000,-2.36178e+001,3.74836e+002,1.96028e+002,5.02393e+002,-7.59929e+001,8.52642e+002,3.37303e+003,6.97774e+003,1.05440e+004, 3.40400e-001, 2.06648e+002, 4.99256e+000, 5.54954e+001, 6.93752e+001, 6.20246e+001, 1.24070e-002, 9.85688e-001, 1.32134e+000, 2.24356e+000, 1.85097e+001
0,31,727422.40,4335847.77,0,0,1,330.03,1747075.000,002907.0750,3.6,6.63301e+002,-2.20646e+003,9.77418e+002,-1.59412e+003,1.01619e+003,-1.19745e+003,7.85702e+002,3.35514e+003,7.19867e+003,1.06598e+004, 1.14446e+001, 1.65256e+001, 1.45541e+001, 5.49368e+001, 7.07550e+001, 6.23778e+001, 1.74491e+000, 2.57231e+000, 2.67448e+000, 2.06724e+000, 1.91014e+001
0,32,727422.57,4335847.75,0,0,1,330.04,1747175.000,002907.1750,1.5,1.14360e+003,-2.38893e+003,1.28165e+003,-1.87968e+003,1.10988e+003,-1.33823e+003,8.74818e+002,3.32847e+003,7.26635e+003,1.05626e+004, 2.88552e+001, 2.86736e+001, 1.72913e+001, 5.48204e+001, 7.03190e+001, 6.21111e+001, 3.01031e+000, 3.37432e+000, 2.92142e+000, 2.30198e+000, 1.92827e+001
0,33,727422.74,4335847.73,0,0,1,330.05,1747275.000,002907.2750,1.6,7.92376e+002,-8.15895e+002,1.10575e+003,-4.52498e+002,8.49563e+002,-6.63830e+002,9.18601e+002,3.27965e+003,7.17075e+003,1.02715e+004, 1.47576e+001, 2.09748e+001, 1.05336e+001, 5.41536e+001, 6.81921e+001, 6.07574e+001, 2.08482e+000, 2.91053e+000, 2.23545e+000, 2.41733e+000, 1.90266e+001
0,34,727422.90,4335847.71,0,0,1,330.06,1747375.000,002907.3750,1.0,3.07106e+002,9.78511e+002,5.35131e+002,1.07866e+003,4.23847e+002,4.07488e+002,8.72209e+002,3.17171e+003,7.10011e+003,1.02504e+004, 1.29056e+003, 1.14101e+003, 3.48334e+002, 5.21442e+001, 6.78660e+001, 5.95398e+001, 8.07510e-001, 1.40750e+000, 1.11464e+000, 2.29511e+000, 1.88374e+001
0,35,727423.07,4335847.68,0,0,1,330.07,1747475.000,002907.4750,1.5,1.40414e+002,1.50890e+003,3.22450e+002,1.53422e+003,2.76282e+002,1.05813e+003,8.87148e+002,3.18773e+003,7.00371e+003,1.03605e+004, 1.97684e+003, 1.59467e+003, 8.85998e+002, 5.24715e+001, 6.82837e+001, 5.99097e+001, 3.69126e-001, 8.47873e-001, 7.26431e-001, 2.33446e+000, 1.85793e+001
0,36,727423.23,4335847.66,0,0,1,330.09,1747575.000,002907.5750,1.0,-3.03527e+001,1.50707e+003,1.10547e+002,1.39634e+003,3.98539e+002,1.17575e+003,8.66741e+002,3.28203e+003,6.96373e+003,1.04458e+004, 1.94443e+003, 1.41382e+003, 1.00213e+003, 5.39992e+001, 6.87138e+001, 6.09211e+001,-7.97745e-002, 2.90599e-001, 1.04805e+000, 2.28070e+000, 1.84722e+001
0,37,727423.40,4335847.64,0,0,1,330.10,1747675.000,002907.6750,0.7,-2.27958e+002,1.51204e+003,-2.98556e+001,1.11165e+003,2.16816e+002,1.10172e+003,8.15587e+002,3.29223e+003,6.97195e+003,1.04775e+004, 1.95210e+003, 1.10045e+003, 9.16840e+002, 5.39806e+001, 6.89462e+001, 6.10205e+001,-5.98975e-001,-7.84681e-002, 5.70032e-001, 2.14595e+000, 1.84942e+001
0,38,727423.57,4335847.62,0,0,1,330.11,1747775.000,002907.7750,1.6,-4.57920e+002,9.86426e+002,-5.52846e+000,7.56040e+002,-1.91095e+002,8.84841e+002,9.50944e+002,3.32843e+003,6.97014e+003,1.04609e+004, 1.24942e+003, 7.38047e+002, 7.10247e+002, 5.51084e+001, 6.88120e+001, 6.15547e+001,-1.20285e+000,-1.45307e-002,-5.02140e-001, 2.50255e+000, 1.84894e+001
0,39,727423.73,4335847.60,0,0,1,330.12,1747875.000,002907.8750,3.7,-2.54940e+002,7.45253e+001,4.67204e+001,5.38907e+001,1.46530e+002,8.37827e+001,1.00808e+003,3.39636e+003,6.92833e+003,1.04983e+004, 8.88353e+001, 5.11168e+001, 6.81245e+001, 5.64876e+001, 6.89177e+001, 6.23348e+001,-6.69849e-001, 1.22805e-001, 3.85207e-001, 2.65311e+000, 1.83774e+001
0,40,727423.90,4335847.58,0,0,1,330.13,1747975.000,002907.9750,2.3,6.72077e+002,-1.42902e+003,6.83055e+002,-7.96509e+002,6.56152e+002,-8.76980e+002,8.86699e+002,3.54014e+003,6.90644e+003,1.05276e+004, 1.16573e+001, 9.27926e+000, 7.17021e+000, 5.84812e+001, 6.90616e+001, 6.34583e+001, 1.76802e+000, 1.79692e+000, 1.72609e+000, 2.33328e+000, 1.83189e+001
0,41,727424.04,4335847.60,0,0,1,330.13,1748075.000,002908.0750,0.7,6.87692e+002,-1.62167e+003,8.70553e+002,-1.01328e+003,7.15061e+002,-9.44697e+002,7.43271e+002,3.45647e+003,6.86060e+003,1.07058e+004, 1.20515e+001, 1.34305e+001, 8.11507e+000, 5.64962e+001, 7.00776e+001, 6.28850e+001, 1.80913e+000, 2.29074e+000, 1.88120e+000, 1.95549e+000, 1.81962e+001
0,42,727424.16,4335847.63,0,0,1,330.12,1748175.000,002908.1750,0.8,-9.49518e+001,-2.15547e+002,3.75806e+002,-1.97505e+002,4.66375e+002,-3.39090e+000,7.34257e+002,3.21503e+003,6.92311e+003,1.05869e+004, 3.40760e-001, 3.06439e+000, 4.31132e+000, 5.23694e+001, 6.95104e+001, 6.04326e+001,-2.49536e-001, 9.88240e-001, 1.22655e+000, 1.93175e+000, 1.83635e+001
0,43,727424.29,4335847.67,0,0,1,330.12,1748275.000,002908.2750,1.1,-3.65689e+002,4.96428e+002,1.52198e+002,6.21783e+002,4.89567e+002,5.13526e+002,7.57944e+002,3.16859e+003,7.06175e+003,1.05537e+004, 6.14398e+002, 6.18286e+002, 4.43084e+002, 5.16715e+001, 6.96923e+001, 6.01486e+001,-9.60699e-001, 4.00111e-001, 1.28758e+000, 1.99413e+000, 1.87347e+001
0,44,727424.42,4335847.70,0,0,1,330.11,1748375.000,002908.3750,1.2,-3.03997e+002,9.77869e+002,3.31730e+002,9.83410e+002,3.44785e+002,6.44026e+002,8.70909e+002,3.17921e+003,7.07401e+003,1.05671e+004, 1.23845e+003, 1.01222e+003, 5.40839e+002, 5.22668e+001, 6.97915e+001, 6.05105e+001,-7.98693e-001, 8.72285e-001, 9.06629e-001, 2.29168e+000, 1.87675e+001
0,45,727424.55,4335847.74,0,0,1,330.10,1748475.000,002908.4750,2.9,-6.46057e+000,9.80270e+002,4.22611e+002,8.02004e+002,2.39537e+002,4.85131e+002,9.86963e+002,3.20292e+003,7.10643e+003,1.02913e+004, 1.24219e+003, 8.33977e+002, 3.99165e+002, 5.30993e+001, 6.81217e+001, 6.01659e+001,-1.69805e-002, 1.11139e+000, 6.29787e-001, 2.59746e+000, 1.88543e+001
0,46,727424.68,4335847.77,0,0,1,330.09,1748575.100,002908.5751,2.1,4.41672e+002,-4.46780e+002,7.45931e+002,-2.67928e+002,7.75820e+002,-2.26280e+002,8.88204e+002,3.22875e+003,7.29759e+003,1.02384e+004, 5.60711e+000, 1.04550e+001, 9.08404e+000, 5.31730e+001, 6.83505e+001, 6.03126e+001, 1.16155e+000, 1.96250e+000, 2.04121e+000, 2.33724e+000, 1.93664e+001
0,47,727424.80,4335847.81,0,0,1,330.08,1748675.000,002908.6750,0.9,4.12223e+002,-1.16459e+003,1.01481e+003,-6.50306e+002,8.60807e+002,-2.58136e+002,7.60540e+002,3.15539e+003,7.29247e+003,1.03702e+004, 4.77568e+000, 1.77433e+001, 1.07770e+001, 5.14578e+001, 6.91949e+001, 5.98015e+001, 1.08406e+000, 2.67084e+000, 2.26507e+000, 2.00097e+000, 1.93527e+001
0,48,727424.93,4335847.84,0,0,1,330.08,1748775.100,002908.7751,1.0,8.30912e+001,-3.91298e+002,8.46943e+002,-2.63597e+002,5.52929e+002,2.35142e+002,9.29399e+002,3.32661e+003,7.15965e+003,1.04102e+004, 3.94992e-001, 1.28068e+001, 2.11422e+002, 5.49955e+001, 6.90355e+001, 6.16000e+001, 2.18417e-001, 2.22855e+000, 1.45435e+000, 2.44578e+000, 1.89969e+001
0,49,727425.06,4335847.87,0,0,1,330.07,1748875.000,002908.8750,1.3,2.07113e+002,6.03850e+002,4.41162e+002,5.22301e+001,3.35511e+002,4.38247e+002,9.85113e+002,3.34463e+003,6.92747e+003,1.03153e+004, 7.78178e+002, 6.27151e+001, 3.67544e+002, 5.55135e+001, 6.77684e+001, 6.12783e+001, 5.44515e-001, 1.16020e+000, 8.82231e-001, 2.59258e+000, 1.83751e+001
0,50,727425.19,4335847.91,0,0,1,330.06,1748975.000,002908.9750,1.8,2.79138e+002,1.30888e+003,1.66216e+002,8.02142e+002,7.33992e+001,8.48030e+002,8.99606e+002,3.26526e+003,6.86069e+003,1.02251e+004, 1.73260e+003, 8.03462e+002, 6.86806e+002, 5.38370e+001, 6.70285e+001, 6.00424e+001, 7.33943e-001, 4.36970e-001, 1.92938e-001, 2.36728e+000, 1.81964e+001
0,51,727425.32,4335847.94,0,0,1,330.02,1749075.000,002909.0750,0.9,5.19817e+001,1.99728e+003,-1.16749e+002,1.55120e+003,-1.98643e+002,1.32190e+003,9.69563e+002,3.26122e+003,6.93201e+003,1.03143e+004, 2.62681e+003, 1.55894e+003, 1.07889e+003, 5.40290e+001, 6.77777e+001, 6.04965e+001, 1.36636e-001,-3.06811e-001,-5.21968e-001, 2.55161e+000, 1.83873e+001
0,52,727425.46,4335847.97,0,0,1,329.98,1749175.100,002909.1751,1.7,1.30283e+002,1.53945e+003,3.33860e+001,1.07602e+003,3.43173e+002,1.07731e+003,1.05957e+003,3.19387e+003,7.08463e+003,1.04798e+004, 2.01535e+003, 1.06784e+003, 9.09716e+002, 5.32172e+001, 6.92363e+001, 6.07527e+001, 3.42489e-001, 8.77542e-002, 9.02388e-001, 2.78881e+000, 1.87959e+001
0,53,727425.59,4335848.00,0,0,1,329.94,1749275.000,002909.2750,2.2,4.86047e+002,-1.29914e+002,2.60734e+002,3.51967e+002,7.85275e+002,2.18571e+002,1.08377e+003,3.21138e+003,7.12340e+003,1.06366e+004, 7.36730e+000, 3.55389e+002, 2.10389e+002, 5.36082e+001, 7.03343e+001, 6.14763e+001, 1.27832e+000, 6.85537e-001, 2.06611e+000, 2.85260e+000, 1.88998e+001
0,54,727425.72,4335848.03,0,0,1,329.89,1749375.000,002909.3750,2.5,5.87680e+002,-9.74147e+002,2.86648e+002,-5.00886e+002,7.24211e+002,-3.84854e+002,1.02560e+003,3.34382e+003,7.09352e+003,1.06948e+004, 9.67425e+000, 2.23846e+000, 8.26122e+000, 5.56548e+001, 7.06263e+001, 6.26975e+001, 1.54583e+000, 7.53697e-001, 1.90530e+000, 2.69928e+000, 1.88197e+001
0,55,727425.86,4335848.06,0,0,1,329.85,1749475.100,002909.4751,2.4,6.38339e+002,-1.19033e+003,3.37519e+002,-8.60961e+002,6.60433e+002,-6.47994e+002,9.62376e+002,3.34461e+003,7.15949e+003,1.05603e+004, 1.08383e+001, 2.51722e+000, 7.23499e+000, 5.54263e+001, 6.99785e+001, 6.22718e+001, 1.67919e+000, 8.87514e-001, 1.73736e+000, 2.53267e+000, 1.89964e+001
0,56,727425.99,4335848.09,0,0,1,329.81,1749575.100,002909.5751,2.2,7.22180e+002,-1.35575e+003,3.48515e+002,-8.08611e+002,7.40078e+002,-6.28686e+002,8.94910e+002,3.26115e+003,7.18717e+003,1.05527e+004, 1.29331e+001, 2.63790e+000, 8.53179e+000, 5.37494e+001, 7.00229e+001, 6.14046e+001, 1.89995e+000, 9.16441e-001, 1.94708e+000, 2.35491e+000, 1.90706e+001
0,57,727426.13,4335848.13,0,0,1,329.76,1749675.000,002909.6750,1.1,5.22463e+002,-1.13107e+003,4.82725e+002,-7.05282e+002,8.13673e+002,-4.08552e+002,9.27045e+002,3.29262e+003,7.19310e+003,1.05564e+004, 8.39556e+000, 5.65556e+000, 9.80212e+000, 5.44066e+001, 7.00576e+001, 6.17689e+001, 1.37416e+000, 1.26958e+000, 2.14091e+000, 2.43958e+000, 1.90865e+001
0,58,727426.26,4335848.16,0,0,1,329.72,1749775.100,002909.7751,1.8,-3.64910e+001,4.03271e+002,5.46467e+002,3.08862e+002,5.32103e+002,2.28993e+002,9.59941e+002,3.30857e+003,7.35944e+003,1.06162e+004, 4.95276e+002, 3.34084e+002, 2.05022e+002, 5.48012e+001, 7.09149e+001, 6.23812e+001,-9.59067e-002, 1.43734e+000, 1.39953e+000, 2.52625e+000, 1.95321e+001
0,59,727426.40,4335848.19,0,0,1,329.67,1749875.000,002909.8750,1.3,-5.39883e+002,2.05557e+003,1.78562e+002,1.51486e+003,2.60985e+002,1.01502e+003,9.44355e+002,3.28116e+003,7.39329e+003,1.06978e+004, 2.69479e+003, 1.54989e+003, 8.47349e+002, 5.42763e+001, 7.15361e+001, 6.23955e+001,-1.41800e+000, 4.69435e-001, 6.86197e-001, 2.48519e+000, 1.96229e+001
0,60,727426.53,4335848.22,0,0,1,329.63,1749975.000,002909.9750,1.5,-2.84577e+002,2.35836e+003,-7.25919e+001,1.73973e+003,5.01324e+001,1.14033e+003,9.10346e+002,3.25502e+003,7.28979e+003,1.08730e+004, 3.11655e+003, 1.75654e+003, 9.30489e+002, 5.37029e+001, 7.23516e+001, 6.24754e+001,-7.47690e-001,-1.90779e-001, 1.31774e-001, 2.39558e+000, 1.93455e+001
0,61,727426.65,4335848.23,0,0,1,329.62,1750075.100,002910.0751,1.3,1.78516e+000,2.28066e+003,-1.34696e+002,1.46768e+003,-4.76164e+001,1.09529e+003,9.23579e+002,3.25267e+003,7.27754e+003,1.10202e+004, 3.00980e+003, 1.47129e+003, 8.85727e+002, 5.37124e+001, 7.32482e+001, 6.29022e+001, 4.69205e-003,-3.53966e-001,-1.25145e-001, 2.43044e+000, 1.93127e+001
0,62,727426.78,4335848.24,0,0,1,329.63,1750175.100,002910.1751,2.5,3.73661e+002,1.68204e+003,1.05451e+002,1.03898e+003,1.57968e+002,9.47475e+002,1.08624e+003,3.54053e+003,7.26580e+003,1.10201e+004, 2.26569e+003, 1.03929e+003, 7.78557e+002, 5.92726e+001, 7.31814e+001, 6.58154e+001, 9.82597e-001, 2.77201e-001, 4.15282e-001, 2.85911e+000, 1.92812e+001
0,63,727426.90,4335848.25,0,0,1,329.63,1750275.100,002910.2751,4.0,7.81722e+002,-3.99323e+002,8.13854e+002,-5.19056e+001,5.00566e+002,2.27644e+002,1.10756e+003,3.69432e+003,7.16312e+003,1.09807e+004, 1.44372e+001, 1.19790e+001, 2.02051e+002, 6.20145e+001, 7.26236e+001, 6.70051e+001, 2.05676e+000, 2.14139e+000, 1.31653e+000, 2.91531e+000, 1.90061e+001
0,64,727427.02,4335848.26,0,0,1,329.63,1750375.100,002910.3751,2.0,9.45897e+002,-2.12178e+003,1.29355e+003,-1.59551e+003,8.33233e+002,-6.21554e+002,1.00206e+003,3.60424e+003,7.11795e+003,1.11093e+004, 2.00068e+001, 2.91949e+001, 1.01926e+001, 6.00344e+001, 7.33249e+001, 6.62864e+001, 2.48925e+000, 3.40570e+000, 2.19243e+000, 2.63724e+000, 1.88852e+001
0,65,727427.14,4335848.27,0,0,1,329.64,1750475.100,002910.4751,0.7,7.42554e+002,-1.63476e+003,1.16524e+003,-1.25974e+003,8.58528e+002,-5.06663e+002,9.44183e+002,3.57612e+003,7.12597e+003,1.12561e+004, 1.34717e+001, 2.33076e+001, 1.07230e+001, 5.93240e+001, 7.42902e+001, 6.63642e+001, 1.95360e+000, 3.06736e+000, 2.25907e+000, 2.48473e+000, 1.89066e+001
0,66,727427.26,4335848.28,0,0,1,329.64,1750575.100,002910.5751,0.8,1.15855e+002,1.58508e+002,8.46554e+002,-2.20917e+001,6.77586e+002,2.39224e+002,9.21630e+002,3.39813e+003,7.08756e+003,1.10923e+004, 1.98524e+002, 1.27971e+001, 2.21989e+002, 5.61875e+001, 7.31428e+001, 6.41634e+001, 3.04555e-001, 2.22752e+000, 1.78252e+000, 2.42531e+000, 1.88038e+001
0,67,727427.38,4335848.29,0,0,1,329.64,1750675.100,002910.6751,1.5,-7.88226e+001,1.30773e+003,6.62113e+002,7.05656e+002,4.94003e+002,6.08243e+002,8.45094e+002,3.26945e+003,7.21447e+003,1.11461e+004, 1.67415e+003, 7.61379e+002, 5.23982e+002, 5.37041e+001, 7.38755e+001, 6.31929e+001,-2.07152e-001, 1.74178e+000, 1.29926e+000, 2.22368e+000, 1.91437e+001
