Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,33,727473.68,4335881.10,0,0,1,330.48,85474782.100,234434.7821,8.5,2.45141e+002,-1.03667e+001,1.52197e+002,-4.93559e+001,-2.77815e+001,4.97981e+002,-8.62161e+000,2.26805e+003,8.62981e+002,7.97822e+003, 1.81950e+000, 1.25205e-001, 3.02214e+001, 4.25425e+001, 4.95542e+001, 3.99465e+001,-2.42795e+000,-1.50810e+000, 2.75528e-001, 8.54984e-002,-8.52114e+000
0,34,727473.60,4335881.22,0,0,1,330.49,85474882.100,234434.8821,15.0,4.81900e+001,-1.95923e+001,8.55681e+001,-8.62913e+001,3.97421e+001,4.99335e+002,5.43627e+001,2.34313e+003,9.09415e+002,8.03599e+003, 1.96025e-001, 6.83367e-002, 3.05510e+001, 4.42235e+001, 5.00601e+001, 4.07734e+001,-4.77754e-001,-8.48161e-001,-3.94018e-001,-5.38933e-001,-8.97758e+000
0,35,727473.52,4335881.34,0,0,1,330.50,85474982.100,234434.9821,4.7,9.29076e+001,6.33777e+001,9.00981e+001,-5.46153e+001,5.66093e+001,4.97929e+002,6.95836e+001,2.38220e+003,9.22158e+002,8.07257e+003, 4.58817e+001, 7.02841e-002, 3.05582e+001, 4.50603e+001, 5.03330e+001, 4.11320e+001,-9.20878e-001,-8.93043e-001,-5.61199e-001,-6.89776e-001,-9.10280e+000
0,36,727473.57,4335881.50,0,0,1,330.27,85475082.100,234435.0821,1.0,1.43206e+002,1.99719e+002,5.49605e+001,3.44771e+000,3.56912e+001,5.71324e+002,5.80331e+001,2.42872e+003,9.44512e+002,8.07350e+003, 1.46125e+002, 8.54299e-001, 3.50581e+001, 4.59433e+001, 5.03923e+001, 4.31386e+001,-1.41907e+000,-5.44858e-001,-3.53863e-001,-5.75310e-001,-9.32243e+000
0,37,727473.64,4335881.66,0,0,1,329.99,85475182.100,234435.1821,1.0,1.19331e+002,2.60066e+002,9.64034e+001,6.90436e+001,9.93452e+001,6.33632e+002,6.43134e+001,2.42614e+003,1.01631e+003,7.99143e+003, 1.89061e+002, 1.47068e+001, 3.94145e+001, 4.59165e+001, 5.00174e+001, 4.46639e+001,-1.18263e+000,-9.55511e-001,-9.84655e-001,-6.37549e-001,-1.00275e+001
0,38,727473.71,4335881.81,0,0,1,329.71,85475282.100,234435.2821,1.8,2.12098e+002,1.37538e+002,2.15936e+002,1.47685e+002,1.46803e+002,6.40121e+002,1.18915e+002,2.39413e+003,1.02862e+003,7.95328e+003, 1.03378e+002, 3.26494e+001, 4.01496e+001, 4.54893e+001, 4.97930e+001, 4.47347e+001,-2.10102e+000,-2.13900e+000,-1.45469e+000,-1.17851e+000,-1.01484e+001
0,39,727473.78,4335881.97,0,0,1,329.43,85475382.100,234435.3821,1.0,3.66410e+002,-8.18690e+000,2.71114e+002,1.30411e+002,1.04243e+002,6.31631e+002,1.69318e+002,2.40336e+003,1.02860e+003,8.05411e+003, 2.17672e+000, 2.95268e+001, 3.93172e+001, 4.58690e+001, 5.04634e+001, 4.47422e+001,-3.62685e+000,-2.68485e+000,-1.03317e+000,-1.67760e+000,-1.01482e+001
0,40,727473.85,4335882.13,0,0,1,329.15,85475482.100,234435.4821,3.9,3.39328e+002,-6.75267e+001,2.85251e+002,6.21167e+001,7.73599e+001,5.91752e+002,1.73607e+002,2.45092e+003,1.14232e+003,8.18300e+003, 1.88883e+000, 1.47005e+001, 3.66120e+001, 4.68398e+001, 5.15959e+001, 4.43732e+001,-3.35924e+000,-2.82465e+000,-7.66832e-001,-1.72006e+000,-1.12638e+001
0,41,727473.92,4335882.29,0,0,1,328.87,85475582.100,234435.5821,2.8,2.95455e+002,-3.07190e+001,2.74396e+002,4.61144e+001,1.01867e+002,5.68623e+002,1.63571e+002,2.37077e+003,1.11177e+003,8.23104e+003, 1.67935e+000, 1.10489e+001, 3.52971e+001, 4.51939e+001, 5.18430e+001, 4.34066e+001,-2.92554e+000,-2.71730e+000,-1.00964e+000,-1.62071e+000,-1.09642e+001
0,42,727473.99,4335882.45,0,0,1,328.59,85475682.100,234435.6821,1.1,2.36588e+002,8.52022e+001,2.38346e+002,1.12615e+002,1.66209e+002,5.71622e+002,1.35028e+002,2.32022e+003,1.05446e+003,8.19497e+003, 6.57469e+001, 2.53019e+001, 3.58918e+001, 4.40743e+001, 5.14637e+001, 4.31508e+001,-2.34334e+000,-2.36073e+000,-1.64683e+000,-1.33809e+000,-1.04020e+001
0,43,727474.06,4335882.61,0,0,1,328.31,85475782.100,234435.7821,0.9,2.25112e+002,1.50269e+002,2.07464e+002,1.01719e+002,1.93501e+002,6.14894e+002,8.77384e+001,2.38534e+003,1.12189e+003,8.10035e+003, 1.13272e+002, 2.25969e+001, 3.88332e+001, 4.51924e+001, 5.09947e+001, 4.44921e+001,-2.22980e+000,-2.05517e+000,-1.91698e+000,-8.69664e-001,-1.10635e+001
0,44,727474.13,4335882.77,0,0,1,328.03,85475882.100,234435.8821,1.6,2.44560e+002,9.91526e+001,2.03782e+002,1.03963e+002,1.76624e+002,6.35635e+002,9.28349e+001,2.38759e+003,1.20699e+003,8.08683e+003, 7.63100e+001, 2.30404e+001, 4.00543e+001, 4.52570e+001, 5.11091e+001, 4.50077e+001,-2.42220e+000,-2.01873e+000,-1.74993e+000,-9.20158e-001,-1.18977e+001
0,45,727474.20,4335882.93,0,0,1,327.75,85475982.100,234435.9821,1.2,2.46705e+002,-1.75513e+001,2.10104e+002,7.91362e+001,1.82723e+002,6.36748e+002,1.24714e+002,2.35288e+003,1.15800e+003,8.15433e+003, 1.83611e+000, 1.78455e+001, 4.01654e+001, 4.46874e+001, 5.14422e+001, 4.49593e+001,-2.44342e+000,-2.08129e+000,-1.81030e+000,-1.23594e+000,-1.14176e+001
0,46,727474.18,4335883.05,0,0,1,327.69,85476082.100,234436.0821,23.2,2.37353e+002,-1.01501e+000,1.88728e+002,4.05501e+001,1.77115e+002,6.34794e+002,1.39780e+002,2.32243e+003,1.04441e+003,8.13682e+003, 1.72587e+000, 9.42018e+000, 4.00036e+001, 4.41364e+001, 5.10519e+001, 4.46023e+001,-2.35090e+000,-1.86974e+000,-1.75479e+000,-1.38514e+000,-1.03034e+001
0,47,727474.13,4335883.16,0,0,1,327.66,85476182.100,234436.1821,2.3,2.95503e+002,-7.69261e+001,2.15205e+002,4.92372e+001,1.12581e+002,5.73427e+002,1.13711e+002,2.37427e+003,9.26842e+002,8.13051e+003, 1.67944e+000, 1.14162e+001, 3.56706e+001, 4.50723e+001, 5.07289e+001, 4.31812e+001,-2.92602e+000,-2.13177e+000,-1.11577e+000,-1.12696e+000,-9.14883e+000
0,48,727474.09,4335883.27,0,0,1,327.64,85476282.100,234436.2821,4.0,2.33273e+002,-9.83213e+001,2.04724e+002,-3.01115e+000,-5.72222e+000,5.11845e+002,7.73758e-001,2.37438e+003,7.99566e+002,8.12852e+003, 1.66720e+000, 2.48880e-001, 3.11471e+001, 4.46641e+001, 5.04103e+001, 4.12462e+001,-2.31054e+000,-2.02805e+000, 5.67450e-002,-7.67281e-003,-7.89745e+000
0,49,727474.04,4335883.38,0,0,1,327.62,85476382.100,234436.3821,1.4,7.86086e+001,2.52608e+002,9.72896e+001,-3.89555e+001,-2.04181e+001,5.64472e+002,-1.35430e+002,2.34214e+003,8.11072e+002,8.06502e+003, 1.81604e+002, 7.35232e-002, 3.44070e+001, 4.39961e+001, 5.00099e+001, 4.21389e+001,-7.79205e-001,-9.64290e-001, 2.02493e-001, 1.34387e+000,-8.01064e+000
0,50,727474.00,4335883.49,0,0,1,327.60,85476482.100,234436.4821,2.1,7.41765e+001,3.30571e+002,7.43607e+001,6.97210e+000,2.06661e+001,5.86983e+002,-1.19599e+002,2.37117e+003,9.39093e+002,7.99296e+003, 2.38291e+002, 1.57140e+000, 3.59592e+001, 4.45819e+001, 4.98448e+001, 4.28694e+001,-7.35288e-001,-7.37113e-001,-2.04911e-001, 1.18669e+000,-9.26919e+000
0,51,727473.95,4335883.60,0,0,1,327.58,85476582.100,234436.5821,1.8,2.02816e+002,2.35062e+001,1.34185e+002,6.43052e+001,4.99648e+001,5.69461e+002,-3.39373e+001,2.34115e+003,9.78289e+002,8.07650e+003, 1.94887e+001, 1.39691e+001, 3.50256e+001, 4.39698e+001, 5.04925e+001, 4.25049e+001,-2.00917e+000,-1.32974e+000,-4.95345e-001, 3.36590e-001,-9.65421e+000
0,52,727473.91,4335883.72,0,0,1,327.56,85476682.100,234436.6821,4.0,2.46604e+002,-1.00174e+002,1.68356e+002,3.85600e+001,-1.56254e+001,5.63952e+002,5.11520e+000,2.37533e+003,9.47276e+002,8.28869e+003, 1.83482e+000, 8.84792e+000, 3.43877e+001, 4.46870e+001, 5.18220e+001, 4.28901e+001,-2.44242e+000,-1.66808e+000, 1.54959e-001,-5.07227e-002,-9.34959e+000
0,53,727473.86,4335883.83,0,0,1,327.54,85476782.100,234436.7821,5.4,2.57514e+002,-7.32932e+001,1.75896e+002,-2.90471e+001,-4.64533e+001,5.06560e+002,-1.43628e+001,2.47354e+003,9.26107e+002,8.37673e+003, 1.92097e+000, 1.36761e-001, 3.07180e+001, 4.66084e+001, 5.23412e+001, 4.22909e+001,-2.55034e+000,-1.74272e+000, 4.60752e-001, 1.42436e-001,-9.14160e+000
0,54,727473.81,4335883.94,0,0,1,327.52,85476882.100,234436.8821,4.0,2.10485e+002,4.45032e+001,1.64840e+002,-6.48301e+001,-3.30297e+001,5.26852e+002,-5.98685e+001,2.47314e+003,8.40665e+002,8.29985e+003, 3.53954e+001, 1.41089e-001, 3.20151e+001, 4.65545e+001, 5.16306e+001, 4.25545e+001,-2.08506e+000,-1.63327e+000, 3.27587e-001, 5.93852e-001,-8.30171e+000
0,55,727473.77,4335884.05,0,0,1,327.50,85476982.100,234436.9821,1.3,3.06676e+001,3.22893e+002,1.22009e+002,-1.00348e+002,-2.79626e+001,6.34196e+002,-8.46949e+001,2.43010e+003,8.96123e+002,8.17112e+003, 2.30287e+002, 8.86057e-002, 3.87854e+001, 4.56857e+001, 5.09112e+001, 4.46122e+001,-3.04064e-001,-1.20915e+000, 2.77325e-001, 8.40215e-001,-8.84694e+000
0,56,727473.72,4335884.17,0,0,1,327.48,85477082.100,234437.0821,1.2,1.21357e+002,6.32544e+001,1.47173e+002,-3.68715e+001,-4.53117e+001,6.14010e+002,-1.19677e+002,2.41006e+003,9.39162e+002,7.99987e+003, 4.64773e+001, 1.19078e-001, 3.74700e+001, 4.53349e+001, 4.98684e+001, 4.36948e+001,-1.20269e+000,-1.45835e+000, 4.49427e-001, 1.18746e+000,-9.26987e+000
0,57,727473.66,4335884.30,0,0,1,327.45,85477182.100,234437.1821,11.3,1.66669e+002,-2.39955e+001,1.24588e+002,-3.71536e+001,-8.21459e+001,5.95539e+002,-1.13759e+002,2.34506e+003,8.67313e+002,7.97833e+003, 4.87493e-001, 9.10524e-002, 3.62483e+001, 4.40275e+001, 4.95384e+001, 4.27059e+001,-1.65138e+000,-1.23469e+000, 8.14917e-001, 1.12871e+000,-8.56373e+000
0,58,727473.60,4335884.42,0,0,1,327.43,85477282.100,234437.2821,18.1,1.46258e+002,8.00084e+001,9.58347e+001,-5.36297e+001,-9.37329e+001,6.03419e+002,-9.82204e+001,2.34054e+003,8.25282e+002,8.15241e+003, 5.92347e+001, 7.27960e-002, 3.67335e+001, 4.38743e+001, 5.05854e+001, 4.31452e+001,-1.44929e+000,-9.49877e-001, 9.29918e-001, 9.74460e-001,-8.15042e+000
0,59,727473.54,4335884.54,0,0,1,327.41,85477382.100,234437.3821,2.9,3.11211e+002,-9.07935e+001,1.83829e+002,5.88525e+001,-1.25091e+002,5.97015e+002,-1.08822e+002,2.45702e+003,8.41466e+002,8.26337e+003, 1.72332e+000, 1.34190e+001, 3.64225e+001, 4.62332e+001, 5.13434e+001, 4.40276e+001,-3.08132e+000,-1.82125e+000, 1.24121e+000, 1.07970e+000,-8.30958e+000
0,60,727473.49,4335884.67,0,0,1,327.39,85477482.100,234437.4821,1.0,2.63478e+002,-3.20649e+001,7.05039e+001,4.26902e+001,-1.32347e+002,6.36833e+002,-8.46889e+001,2.46096e+003,9.18172e+002,8.22471e+003, 1.94747e+000, 9.02287e+000, 3.89296e+001, 4.62520e+001, 5.12669e+001, 4.49576e+001,-2.60933e+000,-6.98895e-001, 1.31326e+000, 8.40156e-001,-9.06363e+000
