Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,35,727421.60,4335847.55,0,0,1,330.80,2330467.000,003850.4670,5.0,4.16035e+002,3.40523e+002,-1.74994e+002,3.93497e+002,5.73074e+002,7.06375e+002,2.23713e+002,2.01028e+003,2.02049e+003,7.37746e+003, 2.65495e+002, 8.24014e+001, 4.74591e+001, 3.82236e+001, 4.82808e+001, 4.46544e+001,-4.11705e+000, 1.73680e+000,-5.66669e+000,-2.21595e+000,-1.98371e+001
0,36,727421.51,4335847.54,0,0,1,330.81,2330567.000,003850.5670,3.6,4.91554e+002,1.97234e+002,-8.46047e+001,3.64692e+002,5.72693e+002,7.42483e+002,1.40767e+002,1.98830e+003,2.13089e+003,7.43877e+003, 1.60132e+002, 7.59594e+001, 4.98568e+001, 3.74974e+001, 4.89616e+001, 4.55192e+001,-4.86256e+000, 8.39320e-001,-5.66293e+000,-1.39492e+000,-2.09097e+001
0,37,727421.42,4335847.54,0,0,1,330.82,2330667.000,003850.6670,1.6,5.53878e+002,1.99431e+001,-1.22128e+002,3.60239e+002,5.67129e+002,6.74374e+002,1.83833e+002,2.01183e+003,2.01494e+003,7.45772e+003, 2.33224e+001, 7.52656e+001, 4.52926e+001, 3.81121e+001, 4.88119e+001, 4.39557e+001,-5.47739e+000, 1.21179e+000,-5.60807e+000,-1.82129e+000,-1.97832e+001
0,38,727421.33,4335847.53,0,0,1,330.83,2330767.000,003850.7670,1.4,5.72854e+002,-6.18172e+001,-2.39223e+002,3.74301e+002,5.09094e+002,6.12724e+002,1.66166e+002,2.06230e+003,1.97789e+003,7.47766e+003, 5.58243e+000, 7.82798e+001, 4.08157e+001, 3.90498e+001, 4.88553e+001, 4.25881e+001,-5.66452e+000, 2.37503e+000,-5.03563e+000,-1.64640e+000,-1.94229e+001
0,39,727421.24,4335847.53,0,0,1,330.85,2330867.100,003850.8671,2.0,5.61785e+002,-6.62519e+001,-2.44397e+002,3.58588e+002,4.60696e+002,5.93682e+002,9.84036e+001,2.01924e+003,1.89333e+003,7.47298e+003, 5.43490e+000, 7.49119e+001, 3.92357e+001, 3.79594e+001, 4.86214e+001, 4.15638e+001,-5.55537e+000, 2.42646e+000,-4.55800e+000,-9.75326e-001,-1.86003e+001
0,40,727421.15,4335847.52,0,0,1,330.86,2330967.000,003850.9670,1.7,5.51784e+002,1.04888e+002,-1.77581e+002,2.36059e+002,4.31995e+002,5.78654e+002,-1.77168e+001,1.88049e+003,1.78514e+003,7.56511e+003, 9.13930e+001, 4.88450e+001, 3.80567e+001, 3.49079e+001, 4.89861e+001, 4.02195e+001,-5.45674e+000, 1.76250e+000,-4.27465e+000, 1.75701e-001,-1.75467e+001
0,41,727421.08,4335847.50,0,0,1,330.93,2331067.000,003851.0670,6.9,6.37363e+002,-5.08699e+001,-1.44588e+002,1.49524e+002,4.25814e+002,6.03542e+002,-1.20484e+002,1.95751e+003,1.70817e+003,7.56534e+003, 6.26629e+000, 3.06759e+001, 3.96414e+001, 3.64100e+001, 4.88046e+001, 4.12597e+001,-6.30039e+000, 1.43481e+000,-4.21361e+000, 1.19547e+000,-1.67965e+001
0,42,727421.02,4335847.47,0,0,1,331.03,2331167.000,003851.1670,4.4,6.36275e+002,-1.82315e+002,-8.32820e+001,1.70435e+002,4.25750e+002,5.63246e+002,-1.13826e+002,2.04064e+003,1.59369e+003,7.41437e+003, 6.25138e+000, 3.48683e+001, 3.70116e+001, 3.80403e+001, 4.75208e+001, 4.04289e+001,-6.28967e+000, 8.26193e-001,-4.21298e+000, 1.12937e+000,-1.56797e+001
0,43,727420.96,4335847.43,0,0,1,331.12,2331267.000,003851.2670,5.0,5.53336e+002,3.87692e+001,-6.35432e+001,1.26321e+002,3.69230e+002,5.50655e+002,-1.11995e+002,1.96692e+003,1.45997e+003,7.43951e+003, 3.89182e+001, 2.57163e+001, 3.58269e+001, 3.65943e+001, 4.73797e+001, 3.94637e+001,-5.47205e+000, 6.30314e-001,-3.65471e+000, 1.11120e+000,-1.43735e+001
0,44,727420.90,4335847.40,0,0,1,331.22,2331367.000,003851.3670,6.2,5.08911e+002,1.11594e+002,-7.51623e+001,1.19681e+002,3.91275e+002,6.04984e+002,-1.62909e+002,1.94265e+003,1.34942e+003,7.49451e+003, 9.49272e+001, 2.43233e+001, 3.95011e+001, 3.61187e+001, 4.74907e+001, 4.07259e+001,-5.03383e+000, 7.45612e-001,-3.87250e+000, 1.61676e+000,-1.32924e+001
0,45,727420.83,4335847.36,0,0,1,331.32,2331467.000,003851.4670,2.6,6.52648e+002,-3.58605e+002,-5.66903e+001,2.43882e+002,4.10334e+002,6.01820e+002,-2.06723e+002,1.99261e+003,1.33826e+003,7.63719e+003, 6.47798e+000, 5.03535e+001, 3.94239e+001, 3.70969e+001, 4.84166e+001, 4.12905e+001,-6.45100e+000, 5.62318e-001,-4.06074e+000, 2.05204e+000,-1.31831e+001
0,46,727420.77,4335847.33,0,0,1,331.42,2331567.000,003851.5670,25.3,6.88303e+002,-4.35016e+002,-1.10910e+002,2.27142e+002,2.78576e+002,5.60197e+002,-9.77566e+001,2.01796e+003,1.43164e+003,7.79638e+003, 6.98753e+000, 4.69649e+001, 3.58622e+001, 3.75394e+001, 4.97022e+001, 4.04688e+001,-6.80222e+000, 1.10043e+000,-2.75864e+000, 9.69857e-001,-1.40965e+001
0,47,727420.71,4335847.30,0,0,1,331.51,2331667.000,003851.6670,16.4,4.38601e+002,1.25243e+002,-1.88206e+002,9.33558e+001,1.98437e+002,4.78257e+002,-9.22496e+001,2.05487e+003,1.45527e+003,7.78874e+003, 1.02837e+002, 1.90204e+001, 3.01338e+001, 3.82649e+001, 4.97072e+001, 3.85478e+001,-4.33987e+000, 1.86806e+000,-1.96583e+000, 9.15196e-001,-1.43276e+001
0,48,727420.65,4335847.26,0,0,1,331.61,2331767.000,003851.7670,8.0,4.83688e+002,-9.34953e+001,-1.55062e+002,1.66792e+002,1.75845e+002,3.85397e+002,-2.26918e+002,2.10761e+003,1.44331e+003,7.68488e+003, 4.22934e+000, 3.42836e+001, 2.41225e+001, 3.93562e+001, 4.89825e+001, 3.64269e+001,-4.78493e+000, 1.53883e+000,-1.74222e+000, 2.25273e+000,-1.42106e+001
0,49,727420.59,4335847.23,0,0,1,331.71,2331867.100,003851.8671,2.9,8.75767e+002,-5.77325e+002,6.48772e+000,2.25117e+002,2.38164e+002,4.44345e+002,-2.17911e+002,2.05847e+003,1.41027e+003,7.54931e+003, 1.01033e+001, 4.66470e+001, 2.81927e+001, 3.83896e+001, 4.79979e+001, 3.73558e+001,-8.64685e+000,-6.43323e-002,-2.35893e+000, 2.16321e+000,-1.38876e+001
0,50,727420.53,4335847.19,0,0,1,331.81,2331967.000,003851.9670,2.3,6.35874e+002,-4.37479e+001,-1.53725e+002,1.99153e+002,3.47503e+002,4.98555e+002,-9.55665e+001,1.96289e+003,1.38654e+003,7.54400e+003, 6.24589e+000, 4.10685e+001, 3.23213e+001, 3.64608e+001, 4.79071e+001, 3.82512e+001,-6.28572e+000, 1.52555e+000,-3.44003e+000, 9.48118e-001,-1.36555e+001
0,51,727420.41,4335847.19,0,0,1,331.83,2332067.000,003852.0670,3.4,4.25606e+002,2.60076e+002,-3.09466e+002,1.71712e+002,3.11642e+002,5.42331e+002,-3.86958e+001,1.96928e+003,1.41192e+003,7.56680e+003, 2.04898e+002, 3.53141e+001, 3.49235e+001, 3.66199e+001, 4.81186e+001, 3.93476e+001,-4.21156e+000, 3.07348e+000,-3.08558e+000, 3.83794e-001,-1.39037e+001
0,52,727420.25,4335847.19,0,0,1,331.82,2332167.000,003852.1670,7.3,5.12320e+002,-2.03289e+001,-2.08756e+002,2.68328e+002,2.73302e+002,5.93421e+002,-1.32999e+002,2.00188e+003,1.48941e+003,7.60556e+003, 4.70480e+000, 5.56715e+001, 3.79677e+001, 3.72793e+001, 4.85596e+001, 4.08430e+001,-5.06746e+000, 2.07224e+000,-2.70648e+000, 1.31973e+000,-1.46612e+001
0,53,727420.10,4335847.20,0,0,1,331.81,2332267.000,003852.2670,3.8,6.19563e+002,-3.82231e+002,-7.24953e+001,2.51589e+002,2.69787e+002,5.66950e+002,-1.91348e+002,1.97959e+003,1.53702e+003,7.75352e+003, 6.02488e+000, 5.19407e+001, 3.62357e+001, 3.68418e+001, 4.96653e+001, 4.03690e+001,-6.12497e+000, 7.19146e-001,-2.67172e+000, 1.89927e+000,-1.51263e+001
0,54,727419.94,4335847.21,0,0,1,331.80,2332367.000,003852.3670,5.3,4.10808e+002,3.68692e+001,-9.60248e+001,1.20035e+002,2.11712e+002,5.26520e+002,-1.88733e+002,1.96598e+003,1.52725e+003,7.83466e+003, 3.37362e+001, 2.43773e+001, 3.32874e+001, 3.65752e+001, 5.01875e+001, 3.93214e+001,-4.06543e+000, 9.52667e-001,-2.09720e+000, 1.87329e+000,-1.50309e+001
0,55,727419.78,4335847.21,0,0,1,331.79,2332467.000,003852.4670,5.9,3.56443e+002,1.07558e+002,-1.51151e+002,7.99984e+001,1.77935e+002,5.29426e+002,-1.62547e+002,1.94223e+003,1.54144e+003,7.75963e+003, 8.63983e+001, 1.62676e+001, 3.32727e+001, 3.61105e+001, 4.97169e+001, 3.90248e+001,-3.52837e+000, 1.49999e+000,-1.76291e+000, 1.61317e+000,-1.51695e+001
0,56,727419.62,4335847.22,0,0,1,331.79,2332567.000,003852.5670,3.7,5.63307e+002,-4.22588e+002,-1.34443e+002,7.23703e+001,1.66530e+002,4.65134e+002,-1.67902e+002,1.93513e+003,1.48737e+003,7.65493e+003, 5.45553e+000, 1.46969e+001, 2.91183e+001, 3.59715e+001, 4.88858e+001, 3.71678e+001,-5.57038e+000, 1.33407e+000,-1.65000e+000, 1.66636e+000,-1.46413e+001
0,57,727419.47,4335847.23,0,0,1,331.78,2332667.000,003852.6670,3.0,6.10599e+002,-3.84125e+002,-1.29686e+002,9.76100e+001,2.07400e+002,4.89651e+002,-1.86372e+002,1.97863e+003,1.41864e+003,7.73245e+003, 5.90538e+000, 1.98981e+001, 3.09100e+001, 3.68230e+001, 4.92429e+001, 3.82293e+001,-6.03662e+000, 1.28684e+000,-2.05453e+000, 1.84984e+000,-1.39694e+001
0,58,727419.31,4335847.24,0,0,1,331.77,2332767.000,003852.7670,12.8,5.26001e+002,-2.04103e+001,-1.55232e+002,1.57719e+002,2.43782e+002,5.87884e+002,-2.11652e+002,2.08435e+003,1.44737e+003,7.89138e+003, 4.91830e+000, 3.23870e+001, 3.74211e+001, 3.88985e+001, 5.03772e+001, 4.17030e+001,-5.20243e+000, 1.54052e+000,-2.41450e+000, 2.10102e+000,-1.42503e+001
0,59,727419.15,4335847.24,0,0,1,331.76,2332867.100,003852.8671,15.1,5.44988e+002,1.51766e+002,-2.20326e+002,1.77226e+002,2.53594e+002,6.10346e+002,-2.13906e+002,2.08253e+003,1.49748e+003,8.07050e+003, 1.27474e+002, 3.64682e+001, 3.89316e+001, 3.88627e+001, 5.17033e+001, 4.26496e+001,-5.38972e+000, 2.18721e+000,-2.51156e+000, 2.12341e+000,-1.47401e+001
0,60,727419.00,4335847.25,0,0,1,331.75,2332967.100,003852.9671,10.4,1.15749e+003,-9.11701e+002,2.98260e+001,2.76020e+002,2.79028e+002,5.16476e+002,-2.13785e+002,2.02038e+003,1.47755e+003,8.07059e+003, 1.71283e+001, 5.77203e+001, 3.30533e+001, 3.76415e+001, 5.16554e+001, 4.00146e+001,-1.14126e+001,-2.95721e-001,-2.76311e+000, 2.12221e+000,-1.45453e+001
0,61,727418.87,4335847.25,0,0,1,331.76,2333067.000,003853.0670,8.9,1.17033e+003,-9.76596e+002,6.72459e+001,2.75539e+002,2.62223e+002,5.02753e+002,-2.63677e+002,1.91127e+003,1.48898e+003,7.94532e+003, 1.75167e+001, 5.81642e+001, 3.20638e+001, 3.55042e+001, 5.08399e+001, 3.86976e+001,-1.15384e+001,-6.66610e-001,-2.59691e+000, 2.61813e+000,-1.46570e+001
0,62,727418.75,4335847.24,0,0,1,331.78,2333167.000,003853.1670,4.8,3.51286e+002,5.12005e+002,-3.26742e+002,1.47690e+002,2.45211e+002,6.26229e+002,-2.19537e+002,1.92725e+003,1.53030e+003,7.87215e+003, 3.91920e+002, 3.02897e+001, 3.99010e+001, 3.58170e+001, 5.04470e+001, 4.16432e+001,-3.47741e+000, 3.24534e+000,-2.42864e+000, 2.17937e+000,-1.50607e+001
0,63,727418.63,4335847.23,0,0,1,331.81,2333267.100,003853.2671,4.7,2.99409e+002,3.11219e+002,-2.75656e+002,1.33010e+002,2.83885e+002,5.75913e+002,-1.33746e+002,2.00632e+003,1.52411e+003,7.92190e+003, 2.36472e+002, 2.72320e+001, 3.69093e+001, 3.73664e+001, 5.07670e+001, 4.11188e+001,-2.96464e+000, 2.73724e+000,-2.81114e+000, 1.32715e+000,-1.50002e+001
0,64,727418.51,4335847.22,0,0,1,331.83,2333367.100,003853.3671,11.7,6.43034e+002,-3.70675e+002,-2.22803e+001,1.83387e+002,2.84287e+002,5.06518e+002,-6.25248e+001,2.06215e+003,1.50640e+003,8.09462e+003, 6.34436e+000, 3.77481e+001, 3.24464e+001, 3.84215e+001, 5.18877e+001, 4.01108e+001,-6.35627e+000, 2.20963e-001,-2.81511e+000, 6.20209e-001,-1.48272e+001
0,65,727418.39,4335847.22,0,0,1,331.85,2333467.100,003853.4671,10.0,5.77835e+002,-3.09440e+002,-3.51504e+001,2.44162e+002,2.58458e+002,6.05689e+002,-1.04238e+002,2.04244e+003,1.55898e+003,8.07401e+003, 5.64693e+000, 5.04905e+001, 3.86629e+001, 3.80191e+001, 5.18770e+001, 4.23209e+001,-5.71363e+000, 3.48624e-001,-2.55967e+000, 1.03419e+000,-1.53408e+001
