
    232930, ,00*62
    232930, $GNVTG,324.097,T,,M,0.0515,N,0.0954,K,A*11
    233696, $GPGGA,000353.00,3908.5545743,N,09622.1006780,W,1,12,0.84,333.1500,M,-28.2909,M,,*62
    233696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.84,1.19*10
    233696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.84,1.19*17
    233696, $GPZDA,000353.00,31,08,2019,00,00*63
    233696, $GNVTG,336.342,T,,M,0.0563,N,0.1043,K,A*16
    234695, $GPGGA,000354.00,3908.5545747,N,09622.1006750,W,1,12,0.84,333.2259,M,-28.2909,M,,*64
    234695, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.84,1.19*10
    234695, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.84,1.19*17
    234695, $GPZDA,000354.00,31,08,2019,00,00*64
    234695, $GNVTG,061.011,T,,M,0.0351,N,0.0651,K,A*11
    235697, $GPGGA,000355.00,3908.5545807,N,09622.1006709,W,1,12,0.84,333.2869,M,-28.2909,M,,*6B
    235697, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.84,1.19*10
    235697, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.84,1.19*17
    235697, $GPZDA,000355.00,31,08,2019,00,00*65
    235697, $GNVTG,225.020,T,,M,0.0105,N,0.0194,K,A*1C
    236696, $GPGGA,000356.00,3908.5545849,N,09622.1006788,W,1,12,0.84,333.3089,M,-28.2909,M,,*6C
    236696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.84,1.19*10
    236696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.84,1.19*17
    236696, $GPZDA,000356.00,31,08,2019,00,00*66
    236696, $GNVTG,233.505,T,,M,0.0341,N,0.0631,K,A*13
    237697, $GPGGA,000357.00,3908.5545829,N,09622.1006829,W,1,12,0.83,333.3411,M,-28.2909,M,,*6D
    237697, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.83,1.19*17
    237697, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.83,1.19*10
    237697, $GPZDA,000357.00,31,08,2019,00,00*67
    237697, $GNVTG,033.242,T,,M,0.0589,N,0.1090,K,A*1B
    238696, $GPGGA,000358.00,3908.5545797,N,09622.1006789,W,1,12,0.83,333.3412,M,-28.2909,M,,*6E
    238696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.83,1.19*17
    238696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.83,1.19*10
    238696, $GPZDA,000358.00,31,08,2019,00,00*68
    238696, $GNVTG,174.102,T,,M,0.0079,N,0.0146,K,A*1F
    239696, $GPGGA,000359.00,3908.5545732,N,09622.1006854,W,1,12,0.83,333.3468,M,-28.2909,M,,*62
    239696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.83,1.19*17
    239696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.83,1.19*10
    239696, $GPZDA,000359.00,31,08,2019,00,00*69
    239696, $GNVTG,187.447,T,,M,0.0248,N,0.0459,K,A*1C
    240697, $GPGGA,000400.00,3908.5545732,N,09622.1006806,W,1,12,0.83,333.3546,M,-28.2909,M,,*63
    240697, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.83,1.19*17
    240697, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.83,1.19*10
    240697, $GPZDA,000400.00,31,08,2019,00,00*62
    240697, $GNVTG,336.062,T,,M,0.0102,N,0.0190,K,A*1A
    241695, $GPGGA,000401.00,3908.5547148,N,09622.1005282,W,1,12,0.83,333.0946,M,-28.2909,M,,*61
    241695, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.83,1.19*17
    241695, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.83,1.19*10
    241695, $GPZDA,000401.00,31,08,2019,00,00*63
    241695, $GNVTG,130.208,T,,M,0.0180,N,0.0334,K,A*16
    242696, $GPGGA,000402.00,3908.5547168,N,09622.1005312,W,1,12,0.83,333.1033,M,-28.2909,M,,*62
    242696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.83,1.19*17
    242696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.83,1.19*10
    242696, $GPZDA,000402.00,31,08,2019,00,00*60
    242696, $GNVTG,008.457,T,,M,0.0552,N,0.1022,K,A*1E
    243696, $GPGGA,000403.00,3908.5547301,N,09622.1005270,W,1,12,0.83,333.1112,M,-28.2909,M,,*69
    243696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.46,0.83,1.19*17
    243696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.46,0.83,1.19*10
    243696, $GPZDA,000403.00,31,08,2019,00,00*61
    243696, $GNVTG,245.479,T,,M,0.0510,N,0.0944,K,A*17
    244696, $GPGGA,000404.00,3908.5547037,N,09622.1005614,W,1,12,0.83,333.2023,M,-28.2909,M,,*6E
    244696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.45,0.83,1.19*14
    244696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.45,0.83,1.19*13
    244696, $GPZDA,000404.00,31,08,2019,00,00*66
    244696, $GNVTG,153.568,T,,M,0.0424,N,0.0786,K,A*14
    245696, $GPGGA,000405.00,3908.5547235,N,09622.1005480,W,1,12,0.83,333.2120,M,-28.2909,M,,*62
    245696, $GNGSA,M,3,27,14,24,21,20,11,32,,,,,,1.45,0.83,1.19*14
    245696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.45,0.83,1.19*13
    245696, $GPZDA,000405.00,31,08,2019,00,00*67
    245696, $GNVTG,304.742,T,,M,0.0294,N,0.0544,K,A*1F
    246696, $GPGGA,000406.00,3908.5546637,N,09622.1006099,W,1,11,0.90,333.3914,M,-28.2909,M,,*66
    246696, $GNGSA,M,3,27,14,21,20,11,32,,,,,,,1.49,0.90,1.19*1C
    246696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.49,0.90,1.19*1D
    246696, $GPZDA,000406.00,31,08,2019,00,00*64
    246696, $GNVTG,124.130,T,,M,0.1956,N,0.3622,K,A*18
    247696, $GPGGA,000407.00,3908.5544789,N,09622.1007598,W,1,10,0.91,333.7260,M,-28.2909,M,,*68
    247696, $GNGSA,M,3,27,21,20,11,32,,,,,,,,1.53,0.91,1.22*1B
    247696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.53,0.91,1.22*1F
    247696, $GPZDA,000407.00,31,08,2019,00,00*65
    247696, $GNVTG,134.381,T,,M,1.2451,N,2.3059,K,A*11
    248696, $GPGGA,000408.00,3908.5538139,N,09622.0995415,W,1,10,1.13,331.6864,M,-28.2909,M,,*60
    248696, $GNGSA,M,3,27,14,20,11,32,,,,,,,,1.78,1.13,1.37*1B
    248696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.78,1.13,1.37*19
    248696, $GPZDA,000408.00,31,08,2019,00,00*6A
    248696, $GNVTG,147.921,T,,M,2.3509,N,4.3539,K,A*1E
    249696, $GPGGA,000409.00,3908.5538158,N,09622.0995584,W,1,12,0.88,331.2294,M,-28.2909,M,,*6F
    249696, $GNGSA,M,3,08,27,14,21,20,11,32,,,,,,1.47,0.88,1.18*12
    249696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.47,0.88,1.18*1B
    249696, $GPZDA,000409.00,31,08,2019,00,00*6B
    249696, $GNVTG,160.056,T,,M,2.3638,N,4.3778,K,A*14
    250696, $GPGGA,000410.00,3908.5523543,N,09622.0987081,W,1,10,0.96,332.2338,M,-28.2909,M,,*69
    250696, $GNGSA,M,3,27,14,21,11,32,,,,,,,,1.58,0.96,1.25*17
    250696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.58,0.96,1.25*14
    250696, $GPZDA,000410.00,31,08,2019,00,00*63
    250696, $GNVTG,141.338,T,,M,2.2973,N,4.2545,K,A*10
    251696, $GPGGA,000411.00,3908.5526061,N,09622.0990096,W,1,13,0.84,332.9625,M,-28.2909,M,,*6A
    251696, $GNGSA,M,3,10,08,27,14,21,20,11,32,,,,,1.35,0.84,1.06*15
    251696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.35,0.84,1.06*1D
    251696, $GPZDA,000411.00,31,08,2019,00,00*62
    251696, $GNVTG,145.068,T,,M,2.5713,N,4.7620,K,A*18
    252696, $GPGGA,000412.00,3908.5521836,N,09622.0985090,W,1,13,0.84,332.9501,M,-28.2909,M,,*63
    252696, $GNGSA,M,3,10,08,27,14,21,20,11,32,,,,,1.35,0.84,1.06*15
    252696, $GNGSA,M,3,72,73,81,71,87,,,,,,,,1.35,0.84,1.06*1D
    252696, $GPZDA,000412.00,31,08,2019,00,00*61
    252696, $GNVTG,132.611,T,,M,2.7637,N,5.1183,K,A*1C
    253696, $GPGGA,000413.00,3908.5509067,N,09622.0973678,W,1,12,0.88,331.6931,M,-28.2909,M,,*63
    253696, $GNGSA,M,3,10,08,27,14,21,20,11,32,,,,,1.41,0.88,1.10*1D
