Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,13,2.11,0.00,0,0,37726365.100,102846.3651,36.4,8.85647e+001,7.47593e+002,2.06474e+002,2.61282e+003,-1.29724e+003,8.09481e+003,7.21946e+003,1.25265e+004,2.04129e+004,2.11689e+004, 5.19443e+002, 5.68138e+002, 5.42955e+002, 3.32772e+002, 2.41329e+002, 3.85306e+002,-8.75468e-001,-2.03982e+000, 1.29117e+001,-6.89352e+001,-1.83363e+002
0,14,2.27,0.00,0,0,37726465.100,102846.4651,37.6,-7.64367e+001,7.94218e+002,-3.82322e+002,2.31647e+003,1.65869e+003,7.24107e+003,7.07072e+003,1.20524e+004,2.01671e+004,2.12238e+004, 5.51549e+002, 4.98252e+002, 5.27920e+002, 3.23221e+002, 2.43163e+002, 3.77020e+002, 7.56199e-001, 3.78809e+000,-1.62700e+001,-6.75630e+001,-1.81356e+002
0,15,2.43,0.00,0,0,37726565.100,102846.5651,36.8,-2.05634e+002,8.07506e+002,-7.31924e+002,2.23515e+003,3.36922e+003,4.72809e+003,6.52679e+003,1.25617e+004,1.99382e+004,2.14363e+004, 5.62311e+002, 4.79653e+002, 3.76477e+002, 3.28342e+002, 2.43492e+002, 3.21655e+002, 2.03567e+000, 7.26458e+000,-3.27736e+001,-6.25280e+001,-1.79482e+002
0,16,2.59,0.00,0,0,37726665.100,102846.6651,40.2,-1.60240e+002,7.62502e+002,-6.00353e+002,2.00922e+003,3.10864e+003,4.93854e+003,6.49912e+003,1.21144e+004,1.99438e+004,2.16953e+004, 5.29879e+002, 4.28687e+002, 3.86850e+002, 3.17700e+002, 2.45960e+002, 3.22783e+002, 1.58593e+000, 5.95481e+000,-3.02772e+001,-6.22712e+001,-1.79528e+002
0,17,2.76,0.00,0,0,37726765.100,102846.7651,40.8,-8.19919e+001,7.76740e+002,-2.84612e+002,1.48162e+003,2.31147e+003,5.82945e+003,6.75558e+003,1.18391e+004,1.98551e+004,2.15782e+004, 5.38906e+002, 3.11285e+002, 4.36701e+002, 3.13795e+002, 2.44216e+002, 3.39797e+002, 8.11179e-001, 2.81861e+000,-2.26007e+001,-6.46490e+001,-1.78801e+002
0,18,2.92,0.00,0,0,37726865.100,102846.8651,38.5,-8.33965e+001,7.89710e+002,-3.57240e+002,1.27655e+003,1.55616e+003,4.87226e+003,6.66063e+003,1.22228e+004,1.97615e+004,2.17300e+004, 5.48232e+002, 2.66383e+002, 3.48019e+002, 3.22489e+002, 2.44954e+002, 3.09414e+002, 8.25081e-001, 3.53914e+000,-1.52720e+001,-6.37694e+001,-1.78033e+002
0,19,3.08,0.00,0,0,37726965.100,102846.9651,40.4,-1.82141e+002,6.11509e+002,-3.86813e+002,1.57681e+003,5.07514e+002,5.41966e+003,6.15068e+003,1.27922e+004,1.95562e+004,2.21653e+004, 4.21804e+002, 3.32267e+002, 3.65963e+002, 3.29211e+002, 2.47516e+002, 3.19153e+002, 1.80289e+000, 3.83268e+000,-5.00644e+000,-5.90312e+001,-1.76346e+002
0,20,3.24,0.00,0,0,37727065.100,102847.0651,39.6,-1.93279e+002,6.17052e+002,-2.98258e+002,1.44003e+003,1.22247e+003,5.56782e+003,5.93023e+003,1.24447e+004,1.93520e+004,2.21005e+004, 4.25749e+002, 3.02143e+002, 3.92036e+002, 3.17305e+002, 2.45430e+002, 3.24455e+002, 1.91324e+000, 2.95395e+000,-1.20169e+001,-5.69757e+001,-1.74666e+002
0,21,3.41,0.00,0,0,37727165.100,102847.1651,39.3,1.79417e+001,6.63187e+002,1.39026e+001,1.16707e+003,9.70328e+002,5.38875e+003,5.97697e+003,1.19919e+004,1.94494e+004,2.16044e+004, 4.59960e+002, 2.43008e+002, 3.73485e+002, 3.08211e+002, 2.41525e+002, 3.13312e+002,-1.77417e-001,-1.37479e-001,-9.55014e+000,-5.74119e+001,-1.75468e+002
0,22,3.57,0.00,0,0,37727265.100,102847.2651,39.1,6.19416e+001,5.51102e+002,5.57767e+002,1.62160e+003,-7.02435e+002,7.13958e+003,5.61525e+003,1.14799e+004,1.93661e+004,2.14526e+004, 3.80319e+002, 3.59877e+002, 4.72940e+002, 2.89025e+002, 2.37857e+002, 3.43442e+002,-6.12377e-001,-5.50081e+000, 6.97087e+000,-5.40312e+001,-1.74782e+002
