Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_63030Hz,Q_63030Hz,I_69510Hz,Q_69510Hz,I_76590Hz,Q_76590Hz,I_84450Hz,Q_84450Hz,I_93090Hz,Q_93090Hz,QSum
 0,  37,      -21.76,        0.00,   0,0, 37965336.600,103245.3366,   69.1, 9.28565e+003, 8.79248e+003, 9.70629e+003, 1.33809e+004, 1.24376e+004, 1.25633e+004, 1.37775e+004, 1.42096e+004, 1.38023e+004, 2.25274e+004, 7.14737e+004
 0,  38,      -22.35,        0.00,   0,0, 37965436.600,103245.4366,   65.0, 9.56409e+003, 9.70285e+003, 1.00500e+004, 1.38332e+004, 1.25767e+004, 1.24121e+004, 1.38669e+004, 1.43816e+004, 1.40136e+004, 2.27029e+004, 7.30327e+004
 0,  39,      -22.94,        0.00,   0,0, 37965536.600,103245.5366,   63.3, 9.01046e+003, 1.03230e+004, 9.96994e+003, 1.34356e+004, 1.25615e+004, 1.20903e+004, 1.38676e+004, 1.38008e+004, 1.39753e+004, 2.21945e+004, 7.18442e+004
 0,  40,      -23.53,        0.00,   0,0, 37965636.600,103245.6366,   59.6, 7.92904e+003, 1.05661e+004, 9.77028e+003, 1.26106e+004, 1.25295e+004, 1.14970e+004, 1.38515e+004, 1.29843e+004, 1.38978e+004, 2.11672e+004, 6.88252e+004
 0,  41,      -24.12,        0.00,   0,0, 37965736.600,103245.7366,   53.5, 6.40179e+003, 1.12145e+004, 9.68621e+003, 1.24206e+004, 1.23257e+004, 1.15303e+004, 1.37109e+004, 1.29899e+004, 1.37737e+004, 2.09945e+004, 6.91498e+004
 0,  42,      -24.71,        0.00,   0,0, 37965836.600,103245.8366,   59.9, 4.86791e+003, 1.25522e+004, 9.48302e+003, 1.31565e+004, 1.21323e+004, 1.22563e+004, 1.37203e+004, 1.37851e+004, 1.37367e+004, 2.18048e+004, 7.35549e+004
 0,  43,      -25.29,        0.00,   0,0, 37965936.600,103245.9366,   65.7, 4.19444e+003, 1.47260e+004, 9.55414e+003, 1.40536e+004, 1.24308e+004, 1.29057e+004, 1.38860e+004, 1.45373e+004, 1.40322e+004, 2.25690e+004, 7.87916e+004
 0,  44,      -25.88,        0.00,   0,0, 37966036.600,103246.0366,   60.7, 4.51129e+003, 1.69285e+004, 1.00548e+004, 1.45162e+004, 1.28962e+004, 1.35389e+004, 1.43021e+004, 1.52376e+004, 1.46690e+004, 2.32738e+004, 8.34950e+004
 0,  45,      -26.47,        0.00,   0,0, 37966136.600,103246.1366,   62.7, 6.00689e+003, 1.86741e+004, 1.05127e+004, 1.51987e+004, 1.34043e+004, 1.42628e+004, 1.50004e+004, 1.59285e+004, 1.55488e+004, 2.40718e+004, 8.81360e+004
 0,  46,      -27.06,        0.00,   0,0, 37966236.600,103246.2366,   66.2, 7.90359e+003, 1.93209e+004, 1.10512e+004, 1.56565e+004, 1.39800e+004, 1.47086e+004, 1.56480e+004, 1.63700e+004, 1.62242e+004, 2.45308e+004, 9.05867e+004
 0,  47,      -27.65,        0.00,   0,0, 37966336.600,103246.3366,   72.8, 9.54099e+003, 1.89149e+004, 1.15501e+004, 1.58949e+004, 1.45800e+004, 1.47986e+004, 1.64189e+004, 1.64314e+004, 1.67116e+004, 2.46873e+004, 9.07271e+004
 0,  48,      -28.24,        0.00,   0,0, 37966436.600,103246.4366,   81.3, 1.06257e+004, 1.78442e+004, 1.21630e+004, 1.60960e+004, 1.53617e+004, 1.48788e+004, 1.70061e+004, 1.65074e+004, 1.75435e+004, 2.48760e+004, 9.02023e+004
 0,  49,      -28.82,        0.00,   0,0, 37966536.600,103246.5366,   91.5, 1.07349e+004, 1.69218e+004, 1.29375e+004, 1.63732e+004, 1.60140e+004, 1.52132e+004, 1.77115e+004, 1.68119e+004, 1.84101e+004, 2.51927e+004, 9.05129e+004
 0,  50,      -29.41,        0.00,   0,0, 37966636.600,103246.6366,  100.8, 9.72311e+003, 1.70183e+004, 1.34726e+004, 1.65279e+004, 1.63893e+004, 1.54853e+004, 1.84171e+004, 1.70595e+004, 1.90485e+004, 2.54041e+004, 9.14951e+004
 0,  51,      -30.00,        0.00,   0,0, 37966736.600,103246.7366,  100.7, 8.64361e+003, 1.82197e+004, 1.37364e+004, 1.63463e+004, 1.65556e+004, 1.52743e+004, 1.84538e+004, 1.66720e+004, 1.89453e+004, 2.50727e+004, 9.15849e+004
 0,  52,      -30.59,        0.00,   0,0, 37966836.600,103246.8366,  107.2, 9.78611e+003, 1.95509e+004, 1.34934e+004, 1.58117e+004, 1.62400e+004, 1.48186e+004, 1.82774e+004, 1.61285e+004, 1.83911e+004, 2.41580e+004, 9.04678e+004
 0,  53,      -31.18,        0.00,   0,0, 37966936.600,103246.9366,  109.6, 1.22233e+004, 1.91865e+004, 1.36163e+004, 1.58096e+004, 1.63980e+004, 1.47211e+004, 1.83950e+004, 1.62524e+004, 1.86937e+004, 2.42176e+004, 9.01872e+004
 0,  54,      -31.76,        0.00,   0,0, 37967036.600,103247.0366,  110.0, 1.25159e+004, 1.71521e+004, 1.40770e+004, 1.63524e+004, 1.68021e+004, 1.52501e+004, 1.87638e+004, 1.66687e+004, 1.93656e+004, 2.48536e+004, 9.02769e+004
 0,  55,      -32.35,        0.00,   0,0, 37967136.600,103247.1366,  109.2, 1.04633e+004, 1.64824e+004, 1.41714e+004, 1.65990e+004, 1.67642e+004, 1.56113e+004, 1.88833e+004, 1.70676e+004, 1.93649e+004, 2.51354e+004, 9.08957e+004
 0,  56,      -32.94,        0.00,   0,0, 37967236.600,103247.2366,  108.2, 8.97737e+003, 1.85926e+004, 1.39527e+004, 1.68786e+004, 1.68198e+004, 1.58171e+004, 1.89938e+004, 1.74652e+004, 1.95104e+004, 2.55235e+004, 9.42771e+004
 0,  57,      -33.53,        0.00,   0,0, 37967336.600,103247.3366,   94.6, 1.00462e+004, 2.11120e+004, 1.39779e+004, 1.70946e+004, 1.69241e+004, 1.60746e+004, 1.90197e+004, 1.78258e+004, 1.94576e+004, 2.59662e+004, 9.80732e+004
 0,  58,      -34.12,        0.00,   0,0, 37967436.600,103247.4366,  108.3, 1.22092e+004, 2.03936e+004, 1.41453e+004, 1.71774e+004, 1.67825e+004, 1.59381e+004, 1.89352e+004, 1.76915e+004, 1.92950e+004, 2.58646e+004, 9.70653e+004
 0,  59,      -34.71,        0.00,   0,0, 37967536.600,103247.5366,  112.2, 1.25757e+004, 1.84176e+004, 1.39038e+004, 1.76204e+004, 1.65343e+004, 1.59910e+004, 1.88647e+004, 1.79101e+004, 1.92900e+004, 2.60729e+004, 9.60121e+004
 0,  60,      -35.29,        0.00,   0,0, 37967636.600,103247.6366,  111.3, 1.09246e+004, 1.77507e+004, 1.35364e+004, 1.81654e+004, 1.65448e+004, 1.65969e+004, 1.87702e+004, 1.85105e+004, 1.93637e+004, 2.68891e+004, 9.79126e+004
 0,  61,      -35.88,        0.00,   0,0, 37967736.600,103247.7366,  115.0, 9.18120e+003, 1.90294e+004, 1.36659e+004, 1.83364e+004, 1.65416e+004, 1.73950e+004, 1.87898e+004, 1.92852e+004, 1.95377e+004, 2.75897e+004, 1.01636e+005
 0,  62,      -36.47,        0.00,   0,0, 37967836.600,103247.8366,  114.5, 8.95798e+003, 2.15977e+004, 1.37531e+004, 1.85349e+004, 1.62859e+004, 1.81869e+004, 1.86799e+004, 1.99167e+004, 1.94691e+004, 2.82781e+004, 1.06514e+005
 0,  63,      -37.06,        0.00,   0,0, 37967936.600,103247.9366,  114.4, 1.04522e+004, 2.24611e+004, 1.33359e+004, 1.86535e+004, 1.61260e+004, 1.84185e+004, 1.80916e+004, 2.01583e+004, 1.90576e+004, 2.88097e+004, 1.08501e+005
 0,  64,      -37.65,        0.00,   0,0, 37968036.600,103248.0366,  114.7, 1.17276e+004, 2.09614e+004, 1.30524e+004, 1.89282e+004, 1.61006e+004, 1.84237e+004, 1.77095e+004, 2.03059e+004, 1.88002e+004, 2.90262e+004, 1.07645e+005
 0,  65,      -38.24,        0.00,   0,0, 37968136.600,103248.1366,  111.9, 1.14588e+004, 1.93602e+004, 1.29801e+004, 1.92691e+004, 1.63020e+004, 1.85514e+004, 1.78229e+004, 2.06918e+004, 1.88659e+004, 2.94607e+004, 1.07333e+005
 0,  66,      -38.82,        0.00,   0,0, 37968236.600,103248.2366,  110.3, 9.76458e+003, 1.94638e+004, 1.31369e+004, 1.94172e+004, 1.64991e+004, 1.90267e+004, 1.81021e+004, 2.10128e+004, 1.87710e+004, 2.97931e+004, 1.08713e+005
 0,  67,      -39.41,        0.00,   0,0, 37968336.600,103248.3366,  108.2, 8.76412e+003, 2.10349e+004, 1.32529e+004, 1.94400e+004, 1.63873e+004, 1.93485e+004, 1.82895e+004, 2.11271e+004, 1.88521e+004, 2.99437e+004, 1.10894e+005
 0,  68,      -40.00,        0.00,   0,0, 37968436.600,103248.4366,  105.5, 9.31295e+003, 2.24531e+004, 1.32750e+004, 1.94468e+004, 1.64282e+004, 1.90432e+004, 1.84894e+004, 2.09037e+004, 1.90081e+004, 3.00374e+004, 1.11884e+005
