Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_63030Hz,Q_63030Hz,I_69510Hz,Q_69510Hz,I_76590Hz,Q_76590Hz,I_84450Hz,Q_84450Hz,I_93090Hz,Q_93090Hz,EC63030Hz[mS/m],EC69510Hz[mS/m],EC76590Hz[mS/m],EC84450Hz[mS/m],EC93090Hz[mS/m],TotalEC[mS/m],MSusc63030Hz[1/1000],MSusc69510Hz[1/1000],MSusc76590Hz[1/1000],MSusc84450Hz[1/1000],MSusc93090Hz[1/1000]
0,13,-5.65,0.00,0,0,37598290.800,102638.2908,118.2,4.87100e+004,2.12362e+004,5.37233e+004,1.61392e+004,5.70527e+004,1.46802e+004,5.87716e+004,1.52150e+004,5.91375e+004,2.23779e+004, 5.59453e+002, 5.15911e+002, 5.01091e+002, 4.86017e+002, 5.17499e+002, 5.59453e+002,-3.88210e+002,-4.19779e+002,-4.40069e+002,-4.50343e+002,-4.52512e+002
0,14,-6.09,0.00,0,0,37598390.800,102638.3908,111.5,4.55022e+004,1.91263e+004,5.08648e+004,1.60314e+004,5.40456e+004,1.46040e+004,5.58984e+004,1.48097e+004,5.64574e+004,2.22622e+004, 4.83027e+002, 4.73914e+002, 4.54366e+002, 4.39511e+002, 4.79074e+002, 4.83027e+002,-3.67340e+002,-4.01932e+002,-4.21766e+002,-4.33094e+002,-4.36480e+002
0,15,-6.52,0.00,0,0,37598490.800,102638.4908,115.2,4.34102e+004,1.73248e+004,4.78325e+004,1.56148e+004,5.08390e+004,1.41702e+004,5.26890e+004,1.48639e+004,5.30611e+004,2.18350e+004, 4.30430e+002, 4.26070e+002, 4.07859e+002, 3.97429e+002, 4.31630e+002, 4.30430e+002,-3.53436e+002,-3.82554e+002,-4.01769e+002,-4.13367e+002,-4.15680e+002
0,16,-6.96,0.00,0,0,37598590.800,102638.5908,119.3,4.23490e+004,1.68885e+004,4.57931e+004,1.54427e+004,4.86722e+004,1.39335e+004,5.01843e+004,1.49092e+004,5.04726e+004,2.18774e+004, 4.10823e+002, 3.97219e+002, 3.77623e+002, 3.70103e+002, 4.04000e+002, 4.10823e+002,-3.46292e+002,-3.69255e+002,-3.87967e+002,-3.97624e+002,-3.99452e+002
0,17,-7.39,0.00,0,0,37598690.800,102638.6908,114.7,4.11271e+004,1.75953e+004,4.31963e+004,1.56884e+004,4.60232e+004,1.38246e+004,4.77075e+004,1.48512e+004,4.79698e+004,2.19532e+004, 4.04331e+002, 3.68305e+002, 3.44930e+002, 3.41412e+002, 3.77251e+002, 4.04331e+002,-3.37988e+002,-3.52001e+002,-3.70766e+002,-3.81745e+002,-3.83441e+002
0,18,-7.83,0.00,0,0,37598790.800,102638.7908,100.6,3.75431e+004,1.87455e+004,3.94428e+004,1.55509e+004,4.21534e+004,1.37607e+004,4.42723e+004,1.48893e+004,4.43416e+004,2.20200e+004, 3.76529e+002, 3.25739e+002, 3.02423e+002, 3.05829e+002, 3.40908e+002, 3.76529e+002,-3.13146e+002,-3.26406e+002,-3.44968e+002,-3.59194e+002,-3.59655e+002
0,19,-8.26,0.00,0,0,37598890.800,102638.8908,74.5,3.09028e+004,1.86723e+004,3.39556e+004,1.53159e+004,3.68490e+004,1.35486e+004,3.87673e+004,1.47357e+004,3.89582e+004,2.21564e+004, 3.06502e+002, 2.69654e+002, 2.51432e+002, 2.54684e+002, 2.94053e+002, 3.06502e+002,-2.65101e+002,-2.87525e+002,-3.08249e+002,-3.21715e+002,-3.23043e+002
0,20,-8.70,0.00,0,0,37598990.800,102638.9908,67.2,2.35541e+004,1.69803e+004,2.72032e+004,1.48296e+004,3.02431e+004,1.31452e+004,3.18592e+004,1.44223e+004,3.20674e+004,2.20005e+004, 2.26793e+002, 2.10642e+002, 1.96402e+002, 1.99308e+002, 2.39938e+002, 2.26793e+002,-2.08636e+002,-2.37127e+002,-2.60178e+002,-2.72189e+002,-2.73724e+002
0,21,-9.13,0.00,0,0,37599090.800,102639.0908,71.8,1.92718e+004,1.59334e+004,2.19939e+004,1.44974e+004,2.48203e+004,1.27951e+004,2.64399e+004,1.40956e+004,2.65014e+004,2.19316e+004, 1.87141e+002, 1.73167e+002, 1.58689e+002, 1.63059e+002, 2.03758e+002, 1.87141e+002,-1.74005e+002,-1.96172e+002,-2.18626e+002,-2.31243e+002,-2.31718e+002
0,22,-9.57,0.00,0,0,37599190.800,102639.1908,56.8,1.68711e+004,1.64950e+004,1.86797e+004,1.42618e+004,2.14519e+004,1.27873e+004,2.31391e+004,1.40533e+004,2.32992e+004,2.19381e+004, 1.77670e+002, 1.52187e+002, 1.40323e+002, 1.45003e+002, 1.85592e+002, 1.77670e+002,-1.53998e+002,-1.69111e+002,-1.91801e+002,-2.05338e+002,-2.06612e+002
