Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,23,0.22,0.00,0,0,49138344.200,133858.3442,47.1,4.07211e+002,-9.33438e+001,1.55929e+002,1.23943e+002,1.53797e+002,3.08079e+002,4.87791e+002,7.61446e+002,4.58779e+002,2.16188e+003, 2.57381e+000, 2.57063e+001, 1.83223e+001, 1.39827e+001, 1.17107e+001, 1.49549e+001,-4.01898e+000,-1.54086e+000,-1.51980e+000,-4.81235e+000,-4.52678e+000
0,24,0.23,0.00,0,0,49138444.200,133858.4442,47.3,4.53360e+002,-2.02765e+000,6.47445e+001,2.08980e+002,1.67385e+002,3.00660e+002,2.73332e+002,6.64146e+002,4.27307e+002,2.23870e+003, 3.52233e+000, 4.20180e+001, 1.79383e+001, 1.17843e+001, 1.21093e+001, 1.42018e+001,-4.47343e+000,-6.40079e-001,-1.65397e+000,-2.69944e+000,-4.21690e+000
0,25,0.24,0.00,0,0,49138544.200,133858.5442,47.2,3.57706e+002,1.25414e+002,1.31142e+002,2.27431e+002,2.64530e+002,4.00263e+002,3.99333e+002,6.16527e+002,3.12401e+002,2.18143e+003, 9.55524e+001, 4.66236e+001, 2.44146e+001, 1.11662e+001, 1.16681e+001, 1.63128e+001,-3.53125e+000,-1.29607e+000,-2.61262e+000,-3.94138e+000,-3.08469e+000
0,26,0.25,0.00,0,0,49138644.200,133858.6442,47.2,3.87894e+002,1.58499e+002,1.17904e+002,1.79478e+002,3.14564e+002,4.61622e+002,6.04357e+002,5.80678e+002,2.87760e+002,2.06727e+003, 1.20583e+002, 3.66433e+001, 2.84428e+001, 1.08953e+001, 1.10084e+001, 1.75503e+001,-3.82869e+000,-1.16532e+000,-3.10602e+000,-5.95892e+000,-2.84173e+000
0,27,0.26,0.00,0,0,49138744.200,133858.7442,47.3,5.20222e+002,1.29432e+002,2.65792e+001,2.18714e+002,3.09992e+002,3.92698e+002,5.62820e+002,6.01701e+002,3.90499e+002,1.98180e+003, 1.04349e+002, 4.35227e+001, 2.41788e+001, 1.12057e+001, 1.06373e+001, 1.59349e+001,-5.13148e+000,-2.62818e-001,-3.06094e+000,-5.55050e+000,-3.85436e+000
0,28,0.27,0.00,0,0,49138844.200,133858.8442,46.9,4.76230e+002,2.55401e+002,1.15551e+002,2.59853e+002,3.38291e+002,2.88009e+002,3.99337e+002,6.09272e+002,4.20492e+002,2.05151e+003, 1.95146e+002, 5.30780e+001, 1.79375e+001, 1.10351e+001, 1.10551e+001, 1.36457e+001,-4.69856e+000,-1.14208e+000,-3.33991e+000,-3.94142e+000,-4.14978e+000
0,29,0.28,0.00,0,0,49138944.200,133858.9442,46.8,4.25245e+002,2.93386e+002,1.91577e+002,1.42819e+002,4.03057e+002,3.31346e+002,2.83968e+002,6.31602e+002,4.44763e+002,2.15154e+003, 2.20092e+002, 2.99417e+001, 2.08872e+001, 1.12199e+001, 1.16389e+001, 1.49908e+001,-4.19659e+000,-1.89279e+000,-3.97806e+000,-2.80433e+000,-4.38879e+000
0,30,0.29,0.00,0,0,49139044.200,133859.0442,47.1,5.24421e+002,2.73494e+002,1.80762e+002,5.54882e+001,3.19510e+002,3.18320e+002,3.44851e+002,7.22123e+002,3.94156e+002,2.19270e+003, 2.10901e+002, 1.21266e+001, 1.96868e+001, 1.29674e+001, 1.18167e+001, 1.51660e+001,-5.17279e+000,-1.78603e+000,-3.15478e+000,-3.40456e+000,-3.89038e+000
0,31,0.30,0.00,0,0,49139144.200,133859.1442,46.7,5.74573e+002,3.33440e+002,9.09434e+001,1.59360e+002,2.38342e+002,2.46683e+002,3.14715e+002,8.09922e+002,3.62573e+002,2.21097e+003, 2.57805e+002, 3.22489e+001, 1.50046e+001, 1.44953e+001, 1.18857e+001, 1.39232e+001,-5.66608e+000,-8.98971e-001,-2.35428e+000,-3.10751e+000,-3.57921e+000
0,32,0.31,0.00,0,0,49139244.200,133859.2442,46.7,5.25286e+002,4.44334e+002,-2.09907e+000,2.04298e+002,2.80001e+002,1.88290e+002,3.18257e+002,7.71135e+002,3.77600e+002,2.17281e+003, 3.36827e+002, 4.03965e+001, 1.16573e+001, 1.37997e+001, 1.16882e+001, 1.23728e+001,-5.18130e+000, 2.07587e-002,-2.76521e+000,-3.14242e+000,-3.72728e+000
