Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,23,-4.23,0.00,0,0,49301458.600,134141.4586,0.7,2.75772e+002,1.46641e+000,-4.52474e+002,3.18451e+002,1.36344e+002,7.20027e+002,-1.14727e+002,1.98665e+003,1.68262e+003,7.34177e+003, 2.43538e+000, 6.34312e+001, 4.32237e+001, 3.53633e+001, 4.51742e+001, 4.12031e+001,-2.72350e+000, 4.48473e+000,-1.34745e+000, 1.13522e+000,-1.65028e+001
0,24,-4.41,0.00,0,0,49301558.600,134141.5586,2.1,3.26621e+002,-1.32551e+001,-4.61289e+002,3.20018e+002,5.98694e+001,6.87552e+002,-1.00749e+002,2.04771e+003,1.69461e+003,7.43532e+003, 1.72330e+000, 6.37508e+001, 4.07248e+001, 3.64553e+001, 4.58022e+001, 4.08041e+001,-3.22488e+000, 4.57230e+000,-5.91897e-001, 9.96843e-001,-1.66194e+001
0,25,-4.60,0.00,0,0,49301658.600,134141.6586,0.8,3.38852e+002,-5.90816e+001,-4.55916e+002,2.81318e+002,6.45386e+001,6.71088e+002,-1.72916e+002,2.11078e+003,1.67790e+003,7.51192e+003, 1.80274e+000, 5.58664e+001, 3.97531e+001, 3.76950e+001, 4.62574e+001, 4.09795e+001,-3.34544e+000, 4.51892e+000,-6.38044e-001, 1.71150e+000,-1.64569e+001
0,26,-4.78,0.00,0,0,49301758.600,134141.7586,0.9,2.33869e+002,-1.40250e+001,-4.87013e+002,1.99134e+002,7.46159e+001,7.00498e+002,-2.15019e+002,2.12743e+003,1.69136e+003,7.51649e+003, 1.60293e+000, 3.92683e+001, 4.16132e+001, 3.80082e+001, 4.63172e+001, 4.18022e+001,-2.31015e+000, 4.82789e+000,-7.37634e-001, 2.12867e+000,-1.65878e+001
0,27,-4.96,0.00,0,0,49301858.600,134141.8586,0.7,1.43196e+002,9.63521e-002,-4.76813e+002,2.22003e+002,7.41440e+001,7.22563e+002,-2.15914e+002,2.11738e+003,1.71561e+003,7.45864e+003, 3.71881e-001, 4.38679e+001, 4.29590e+001, 3.78188e+001, 4.59995e+001, 4.21546e+001,-1.41512e+000, 4.72654e+000,-7.32971e-001, 2.13754e+000,-1.68236e+001
0,28,-5.15,0.00,0,0,49301958.600,134141.9586,0.9,1.35563e+002,-3.38952e+001,-4.59759e+002,2.77604e+002,5.24259e+001,6.66245e+002,-2.11257e+002,2.09997e+003,1.64854e+003,7.42895e+003, 3.42908e-001, 5.51122e+001, 3.93796e+001, 3.74910e+001, 4.56581e+001, 4.05958e+001,-1.33974e+000, 4.55710e+000,-5.18326e-001, 2.09139e+000,-1.61712e+001
0,29,-5.33,0.00,0,0,49302058.600,134142.0586,1.1,1.90799e+002,-1.26710e+001,-4.75874e+002,2.65553e+002,2.47305e+001,6.27456e+002,-2.54248e+002,2.03002e+003,1.59763e+003,7.44687e+003, 5.95505e-001, 5.26677e+001, 3.68575e+001, 3.61756e+001, 4.56594e+001, 3.92106e+001,-1.88511e+000, 4.71721e+000,-2.44540e-001, 2.51752e+000,-1.56758e+001
0,30,-5.51,0.00,0,0,49302158.600,134142.1586,0.8,3.02982e+002,-6.77211e+001,-4.63507e+002,2.50058e+002,4.38913e+001,6.16773e+002,-3.18964e+002,2.01344e+003,1.62241e+003,7.48820e+003, 1.62306e+000, 4.95310e+001, 3.63246e+001, 3.58639e+001, 4.59801e+001, 3.90007e+001,-2.99183e+000, 4.59433e+000,-4.33964e-001, 3.15934e+000,-1.59170e+001
0,31,-5.70,0.00,0,0,49302258.600,134142.2586,0.3,2.91971e+002,-9.38172e+001,-3.87755e+002,2.68146e+002,1.03076e+002,6.04662e+002,-3.01201e+002,2.04849e+003,1.63462e+003,7.53050e+003, 1.60036e+000, 5.31951e+001, 3.59488e+001, 3.65220e+001, 4.62793e+001, 3.91635e+001,-2.88325e+000, 3.84203e+000,-1.01884e+000, 2.98314e+000,-1.60358e+001
0,32,-5.88,0.00,0,0,49302358.600,134142.3586,1.2,2.50133e+002,-4.94789e+001,-3.60696e+002,2.81801e+002,1.37229e+002,6.26433e+002,-2.74902e+002,2.04988e+003,1.62047e+003,7.57835e+003, 1.78643e+000, 5.59664e+001, 3.74945e+001, 3.65484e+001, 4.65550e+001, 3.98363e+001,-2.47061e+000, 3.57344e+000,-1.35619e+000, 2.72232e+000,-1.58981e+001
