Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,14,-2.52,0.00,0,0,48368530.400,132608.5304,0.5,3.55112e+002,-1.15518e+002,-3.97794e+002,2.56650e+002,7.88273e+001,4.80417e+002,-2.54119e+002,1.58076e+003,1.43460e+003,6.14284e+003, 1.97162e+000, 5.08661e+001, 2.82899e+001, 2.78079e+001, 3.70209e+001, 3.06882e+001,-3.50569e+000, 3.94170e+000,-7.79251e-001, 2.51625e+000,-1.40874e+001
0,15,-2.70,0.00,0,0,48368630.400,132608.6304,0.7,2.66634e+002,-7.66876e+001,-4.31638e+002,2.38311e+002,3.94296e+001,4.90453e+002,-2.97271e+002,1.61143e+003,1.45235e+003,6.14402e+003, 1.87373e+000, 4.71578e+001, 2.86802e+001, 2.83795e+001, 3.70635e+001, 3.10364e+001,-2.63338e+000, 4.27777e+000,-3.89859e-001, 2.94416e+000,-1.42605e+001
0,16,-2.88,0.00,0,0,48368730.400,132608.7304,0.9,2.96026e+002,-6.19033e+001,-4.41177e+002,2.34747e+002,-7.26307e+000,4.84816e+002,-3.06046e+002,1.62553e+003,1.42002e+003,6.12687e+003, 1.60683e+000, 4.64349e+001, 2.81638e+001, 2.86379e+001, 3.68891e+001, 3.08757e+001,-2.92324e+000, 4.37251e+000, 7.18300e-002, 3.03120e+000,-1.39452e+001
0,17,-3.06,0.00,0,0,48368830.400,132608.8304,0.7,3.63632e+002,-9.71548e+001,-4.67691e+002,2.58453e+002,4.03878e+001,4.71613e+002,-2.54495e+002,1.65074e+003,1.44402e+003,6.11586e+003, 2.05343e+000, 5.12297e+001, 2.75562e+001, 2.91065e+001, 3.68699e+001, 3.07953e+001,-3.58965e+000, 4.63590e+000,-3.99331e-001, 2.51997e+000,-1.41792e+001
0,18,-3.24,0.00,0,0,48368930.400,132608.9304,0.2,3.16514e+002,-1.13057e+002,-4.87148e+002,2.40096e+002,1.30781e+002,4.77521e+002,-2.86352e+002,1.65686e+003,1.44507e+003,6.13182e+003, 1.67184e+000, 4.75173e+001, 2.84026e+001, 2.92196e+001, 3.69723e+001, 3.11820e+001,-3.12524e+000, 4.82923e+000,-1.29251e+000, 2.83586e+000,-1.41895e+001
0,19,-3.42,0.00,0,0,48369030.400,132609.0304,0.5,2.99267e+002,-9.48004e+001,-4.21970e+002,1.99740e+002,1.13887e+002,4.66926e+002,-3.16873e+002,1.61948e+003,1.42389e+003,6.11765e+003, 1.61370e+000, 3.93900e+001, 2.76738e+001, 2.85281e+001, 3.68414e+001, 3.06406e+001,-2.95520e+000, 4.18175e+000,-1.12564e+000, 3.13860e+000,-1.39830e+001
0,20,-3.60,0.00,0,0,48369130.400,132609.1304,0.3,2.91966e+002,-8.94434e+001,-3.74123e+002,1.60646e+002,6.68756e+001,5.20104e+002,-2.91387e+002,1.62885e+003,1.45685e+003,6.06116e+003, 1.60035e+000, 3.15567e+001, 3.06135e+001, 2.87014e+001, 3.65513e+001, 3.17221e+001,-2.88320e+000, 3.70671e+000,-6.61141e-001, 2.88580e+000,-1.43043e+001
0,21,-3.78,0.00,0,0,48369230.400,132609.2304,0.2,3.04952e+002,-7.20423e+001,-3.87777e+002,1.53373e+002,7.43589e+001,6.16026e+002,-2.77923e+002,1.65922e+003,1.49629e+003,6.08187e+003, 1.62873e+000, 3.01040e+001, 3.64658e+001, 2.92633e+001, 3.67592e+001, 3.41768e+001,-3.01125e+000, 3.84225e+000,-7.35094e-001, 2.75227e+000,-1.46887e+001
0,22,-3.96,0.00,0,0,48369330.400,132609.3304,0.4,3.06424e+002,-9.76062e+001,-3.84039e+002,1.95351e+002,8.75521e+001,5.98511e+002,-2.58201e+002,1.68658e+003,1.47669e+003,6.11986e+003, 1.63329e+000, 3.85086e+001, 3.54818e+001, 2.97701e+001, 3.69596e+001, 3.40312e+001,-3.02576e+000, 3.80514e+000,-8.65463e-001, 2.55672e+000,-1.44977e+001
0,23,-4.14,0.00,0,0,48369430.400,132609.4304,0.6,2.36629e+002,-9.97530e+001,-3.79619e+002,2.54657e+002,1.15074e+002,5.48736e+002,-3.02449e+002,1.65192e+003,1.44459e+003,6.06542e+003, 1.64088e+000, 5.04631e+001, 3.26274e+001, 2.91280e+001, 3.65539e+001, 3.26236e+001,-2.33738e+000, 3.76126e+000,-1.13737e+000, 2.99552e+000,-1.41848e+001
0,24,-4.32,0.00,0,0,48369530.400,132609.5304,0.5,2.61630e+002,-2.42036e+001,-4.06392e+002,2.51638e+002,9.94287e+001,4.93111e+002,-3.07128e+002,1.57775e+003,1.50186e+003,6.06644e+003, 1.85778e+000, 4.98517e+001, 2.91686e+001, 2.77521e+001, 3.66731e+001, 3.08995e+001,-2.58402e+000, 4.02706e+000,-9.82807e-001, 3.04193e+000,-1.47430e+001
0,25,-4.50,0.00,0,0,48369630.400,132609.6304,1.2,3.26068e+002,-4.52405e+001,-4.54776e+002,2.28442e+002,7.06795e+001,4.58438e+002,-2.57386e+002,1.56370e+003,1.51508e+003,6.12253e+003, 1.72015e+000, 4.51660e+001, 2.69263e+001, 2.74933e+001, 3.70525e+001, 3.00791e+001,-3.21942e+000, 4.50760e+000,-6.98733e-001, 2.54864e+000,-1.48718e+001
0,26,-4.68,0.00,0,0,48369730.400,132609.7304,1.3,2.90403e+002,-2.74407e+001,-5.05059e+002,2.01840e+002,8.93680e+001,4.50349e+002,-2.43699e+002,1.57333e+003,1.49828e+003,6.08483e+003, 1.59837e+000, 3.98119e+001, 2.65384e+001, 2.76709e+001, 3.67818e+001, 2.99120e+001,-2.86779e+000, 5.00723e+000,-8.83405e-001, 2.41294e+000,-1.47081e+001
0,27,-4.86,0.00,0,0,48369830.400,132609.8304,1.4,3.22807e+002,-4.32148e+001,-4.99953e+002,2.25011e+002,1.14743e+002,4.66429e+002,-3.22525e+002,1.64325e+003,1.49971e+003,6.05164e+003, 1.70237e+000, 4.44737e+001, 2.76486e+001, 2.89675e+001, 3.65757e+001, 3.06982e+001,-3.18728e+000, 4.95649e+000,-1.13410e+000, 3.19467e+000,-1.47221e+001
0,28,-5.04,0.00,0,0,48369930.400,132609.9304,1.6,3.88412e+002,-1.37516e+002,-4.65143e+002,2.44483e+002,1.12485e+002,4.92545e+002,-3.11298e+002,1.62700e+003,1.49637e+003,6.10579e+003, 2.32842e+000, 4.84040e+001, 2.92121e+001, 2.86671e+001, 3.69100e+001, 3.12870e+001,-3.83380e+000, 4.61059e+000,-1.11179e+000, 3.08330e+000,-1.46895e+001
0,29,-5.22,0.00,0,0,48370030.400,132610.0304,3.2,3.51181e+002,-1.05562e+002,-3.97907e+002,2.60398e+002,7.91045e+001,5.07501e+002,-2.04587e+002,1.58204e+003,1.50755e+003,6.14324e+003, 1.90185e+000, 5.16249e+001, 2.99222e+001, 2.78319e+001, 3.71681e+001, 3.13552e+001,-3.46695e+000, 3.94282e+000,-7.81990e-001, 2.02529e+000,-1.47984e+001
0,30,-5.40,0.00,0,0,48370130.400,132610.1304,3.3,2.17060e+002,1.14183e+002,-4.25415e+002,2.76593e+002,6.04854e+001,5.61344e+002,-1.85168e+002,1.62727e+003,1.51691e+003,6.07536e+003, 8.26506e+001, 5.49077e+001, 3.30646e+001, 2.86728e+001, 3.67590e+001, 3.26985e+001,-2.14429e+000, 4.21597e+000,-5.97985e-001, 1.83288e+000,-1.48896e+001
0,31,-5.58,0.00,0,0,48370230.400,132610.2304,3.8,7.20970e+001,2.52349e+002,-5.01913e+002,2.27490e+002,5.44269e+001,6.10796e+002,-2.15564e+002,1.61260e+003,1.49391e+003,5.99980e+003, 1.73216e+002, 4.49734e+001, 3.60251e+001, 2.84015e+001, 3.62383e+001, 3.35737e+001,-7.12742e-001, 4.97597e+000,-5.38104e-001, 2.13407e+000,-1.46655e+001
0,32,-5.76,0.00,0,0,48370330.400,132610.3304,2.7,2.00423e+002,-8.61600e+001,-3.86992e+002,2.05328e+002,5.68214e+001,5.63194e+002,-2.36614e+002,1.58960e+003,1.46900e+003,6.03168e+003, 7.35690e-001, 4.05130e+001, 3.31548e+001, 2.79712e+001, 3.63899e+001, 3.23931e+001,-1.98010e+000, 3.83445e+000,-5.61771e-001, 2.34271e+000,-1.44228e+001
0,33,-5.94,0.00,0,0,48370430.400,132610.4304,1.9,3.45724e+002,-2.28597e+002,-3.19787e+002,2.10663e+002,1.05227e+002,4.89306e+002,-2.13299e+002,1.61309e+003,1.45891e+003,6.08313e+003, 1.85562e+000, 4.15868e+001, 2.89751e+001, 2.84106e+001, 3.66934e+001, 3.10496e+001,-3.41317e+000, 3.16751e+000,-1.04009e+000, 2.11163e+000,-1.43244e+001
0,34,-6.12,0.00,0,0,48370530.400,132610.5304,18.4,2.64454e+002,-1.43766e+002,-3.64007e+002,2.13885e+002,1.14967e+002,4.91835e+002,-2.13998e+002,1.63702e+003,1.40587e+003,6.11660e+003, 1.86791e+000, 4.22347e+001, 2.91832e+001, 2.88529e+001, 3.67993e+001, 3.13050e+001,-2.61187e+000, 3.60630e+000,-1.13631e+000, 2.11855e+000,-1.38072e+001
0,35,-6.29,0.00,0,0,48370630.400,132610.6304,6.9,4.43829e+002,-2.83383e+002,-3.13883e+002,2.31540e+002,1.22609e+002,4.70992e+002,-2.30719e+002,1.59161e+003,1.37282e+003,6.18470e+003, 3.14291e+000, 4.57934e+001, 2.79667e+001, 2.80083e+001, 3.71618e+001, 3.06736e+001,-4.37959e+000, 3.10894e+000,-1.21179e+000, 2.28428e+000,-1.34848e+001
0,36,-6.47,0.00,0,0,48370730.400,132610.7304,1.7,5.60630e+002,-2.28516e+002,-2.99475e+002,2.28257e+002,1.27110e+002,4.60568e+002,-2.36939e+002,1.56108e+003,1.36912e+003,6.22049e+003, 5.18213e+000, 4.51314e+001, 2.73614e+001, 2.74451e+001, 3.73907e+001, 3.03265e+001,-5.52897e+000, 2.96602e+000,-1.25625e+000, 2.34593e+000,-1.34487e+001
0,37,-6.65,0.00,0,0,48370830.400,132610.8304,1.0,3.31037e+002,8.74419e+001,-4.10050e+002,1.53546e+002,8.40593e+001,5.38453e+002,-2.35939e+002,1.58647e+003,1.41479e+003,6.23706e+003, 6.72982e+001, 3.01386e+001, 3.18177e+001, 2.79134e+001, 3.75858e+001, 3.22197e+001,-3.26841e+000, 4.06339e+000,-8.30950e-001, 2.33602e+000,-1.38942e+001
0,38,-6.83,0.00,0,0,48370930.400,132610.9304,0.9,2.89313e+002,3.97063e+001,-4.31203e+002,1.27238e+002,1.35696e+001,5.55674e+002,-2.65447e+002,1.63253e+003,1.40546e+003,6.23647e+003, 3.17841e+001, 2.48940e+001, 3.24601e+001, 2.87696e+001, 3.75635e+001, 3.27379e+001,-2.85704e+000, 4.27345e+000,-1.34186e-001, 2.62856e+000,-1.38032e+001
0,39,-7.01,0.00,0,0,48371030.400,132611.0304,4.0,2.99558e+002,-6.93102e+001,-3.63033e+002,1.60968e+002,3.26447e+001,4.89965e+002,-2.99339e+002,1.62688e+003,1.39753e+003,6.24579e+003, 1.61437e+000, 3.16209e+001, 2.86162e+001, 2.86650e+001, 3.76063e+001, 3.12654e+001,-2.95807e+000, 3.59663e+000,-3.22784e-001, 2.96467e+000,-1.37259e+001
0,40,-7.19,0.00,0,0,48371130.400,132611.1304,4.0,4.72397e+002,-1.52480e+002,-2.89046e+002,2.02190e+002,1.03470e+002,4.57643e+002,-2.63265e+002,1.61412e+003,1.43607e+003,6.28991e+003, 3.85486e+000, 3.98824e+001, 2.70568e+001, 2.84293e+001, 3.79612e+001, 3.07032e+001,-4.66083e+000, 2.86258e+000,-1.02273e+000, 2.60693e+000,-1.41017e+001
0,41,-7.37,0.00,0,0,48371230.400,132611.2304,4.0,4.39344e+002,-4.09672e+001,-3.49692e+002,1.82587e+002,8.08604e+001,5.02810e+002,-2.93230e+002,1.61321e+003,1.44402e+003,6.34140e+003, 3.06674e+000, 3.59479e+001, 2.96482e+001, 2.84124e+001, 3.83018e+001, 3.17753e+001,-4.33543e+000, 3.46423e+000,-7.99341e-001, 2.90408e+000,-1.41792e+001
0,42,-7.55,0.00,0,0,48371330.400,132611.3304,1.1,3.39400e+002,1.29515e+001,-3.57758e+002,2.04927e+002,2.87689e+001,5.61885e+002,-3.21547e+002,1.62158e+003,1.45636e+003,6.32412e+003, 1.30211e+001, 4.04325e+001, 3.29176e+001, 2.85669e+001, 3.82177e+001, 3.30353e+001,-3.35084e+000, 3.54428e+000,-2.84467e-001, 3.18497e+000,-1.42995e+001
0,43,-7.73,0.00,0,0,48371430.400,132611.4304,2.4,3.28059e+002,-7.47568e+001,-3.34317e+002,1.78887e+002,4.49260e+001,5.69033e+002,-2.69488e+002,1.65024e+003,1.39858e+003,6.27139e+003, 1.73166e+000, 3.52064e+001, 3.34389e+001, 2.90972e+001, 3.77695e+001, 3.32756e+001,-3.23905e+000, 3.31167e+000,-4.44192e-001, 2.66863e+000,-1.37361e+001
0,44,-7.91,0.00,0,0,48371530.400,132611.5304,4.0,2.45732e+002,2.32205e+001,-4.16982e+002,1.59073e+002,4.58279e+001,5.29359e+002,-2.45418e+002,1.62604e+003,1.38052e+003,6.28391e+003, 1.88453e+001, 3.12426e+001, 3.10520e+001, 2.86497e+001, 3.78122e+001, 3.22399e+001,-2.42719e+000, 4.13222e+000,-4.53108e-001, 2.42998e+000,-1.35599e+001
0,45,-8.09,0.00,0,0,48371630.400,132611.6304,12.5,3.16060e+002,-3.68353e+001,-4.37404e+002,1.81547e+002,5.41555e+001,5.46236e+002,-2.04548e+002,1.67929e+003,1.46683e+003,6.44238e+003, 1.66983e+000, 3.57398e+001, 3.21158e+001, 2.96353e+001, 3.89854e+001, 3.33099e+001,-3.12077e+000, 4.33504e+000,-5.35422e-001, 2.02490e+000,-1.44016e+001
0,46,-8.27,0.00,0,0,48371730.400,132611.7304,19.8,4.86709e+002,-2.60739e+002,-3.71569e+002,1.77141e+002,8.52290e+001,5.67079e+002,-1.77915e+002,1.76426e+003,1.49651e+003,6.60811e+003, 4.09406e+000, 3.48568e+001, 3.35572e+001, 3.12120e+001, 4.00950e+001, 3.46988e+001,-4.80170e+000, 3.68136e+000,-8.42508e-001, 1.76102e+000,-1.46909e+001
0,47,-8.45,0.00,0,0,48371830.400,132611.8304,6.6,5.06267e+002,-4.19852e+002,-2.96287e+002,1.62714e+002,8.85472e+001,4.57093e+002,-2.43826e+002,1.79001e+003,1.45031e+003,6.62748e+003, 4.40598e+000, 3.19695e+001, 2.69391e+001, 3.16904e+001, 4.01220e+001, 3.23669e+001,-4.99417e+000, 2.93440e+000,-8.75295e-001, 2.41420e+000,-1.42406e+001
0,48,-8.63,0.00,0,0,48371930.400,132611.9304,1.3,3.52412e+002,-1.57325e+002,-3.97160e+002,2.03839e+002,4.66994e+001,4.72149e+002,-3.17757e+002,1.80532e+003,1.36480e+003,6.53576e+003, 1.91280e+000, 4.02137e+001, 2.76211e+001, 3.19748e+001, 3.93667e+001, 3.24968e+001,-3.47908e+000, 3.93540e+000,-4.61722e-001, 3.14737e+000,-1.34066e+001
0,49,-8.81,0.00,0,0,48372030.400,132612.0304,1.6,2.38913e+002,1.17185e+002,-4.79002e+002,1.98331e+002,4.37124e+001,4.84038e+002,-3.35880e+002,1.76813e+003,1.36986e+003,6.45656e+003, 8.55077e+001, 3.91070e+001, 2.83180e+001, 3.12829e+001, 3.88777e+001, 3.23885e+001,-2.35992e+000, 4.74829e+000,-4.32196e-001, 3.32718e+000,-1.34559e+001
0,50,-8.99,0.00,0,0,48372130.400,132612.1304,2.6,3.33260e+002,-1.73551e+001,-3.93183e+002,1.70341e+002,8.47028e+001,4.73591e+002,-3.51336e+002,1.73393e+003,1.40046e+003,6.45024e+003, 1.76408e+000, 3.34955e+001, 2.79102e+001, 3.06476e+001, 3.89000e+001, 3.20316e+001,-3.29032e+000, 3.89592e+000,-8.37309e-001, 3.48055e+000,-1.37545e+001
0,51,-9.17,0.00,0,0,48372230.400,132612.2304,2.9,4.63786e+002,-2.57261e+002,-2.41089e+002,1.65969e+002,1.27759e+002,5.19340e+002,-3.24506e+002,1.75623e+003,1.37175e+003,6.51143e+003, 3.70647e+000, 3.26200e+001, 3.09194e+001, 3.10619e+001, 3.92274e+001, 3.33997e+001,-4.57607e+000, 2.38707e+000,-1.26266e+000, 3.21433e+000,-1.34744e+001
0,52,-9.35,0.00,0,0,48372330.400,132612.3304,1.3,5.28872e+002,-3.71325e+002,-2.23571e+002,1.86763e+002,1.54390e+002,5.06626e+002,-2.54679e+002,1.80890e+003,1.40823e+003,6.63160e+003, 4.74494e+000, 3.67847e+001, 3.02953e+001, 3.20418e+001, 4.00611e+001, 3.37315e+001,-5.21658e+000, 2.21343e+000,-1.52566e+000, 2.52180e+000,-1.38302e+001
0,53,-9.53,0.00,0,0,48372430.400,132612.4304,4.0,5.01408e+002,-2.81068e+002,-3.06624e+002,2.57432e+002,1.85755e+002,5.24247e+002,-2.29948e+002,1.86951e+003,1.46114e+003,6.69440e+003, 4.33010e+000, 5.10264e+001, 3.15463e+001, 3.31716e+001, 4.05683e+001, 3.47247e+001,-4.94636e+000, 3.03693e+000,-1.83532e+000, 2.27664e+000,-1.43461e+001
0,54,-9.71,0.00,0,0,48372530.400,132612.5304,2.9,3.83304e+002,-1.43780e+002,-4.14661e+002,2.71245e+002,1.82004e+002,5.87060e+002,-2.92382e+002,1.84752e+003,1.44189e+003,6.67053e+003, 2.26722e+000, 5.38229e+001, 3.53599e+001, 3.27610e+001, 4.03771e+001, 3.59724e+001,-3.78347e+000, 4.10917e+000,-1.79829e+000, 2.89567e+000,-1.41585e+001
0,55,-9.89,0.00,0,0,48372630.400,132612.6304,3.7,4.14777e+002,-1.76043e+002,-4.61795e+002,2.18732e+002,1.41381e+002,5.93742e+002,-2.91738e+002,1.79635e+003,1.43291e+003,6.63814e+003, 2.68153e+000, 4.32092e+001, 3.55248e+001, 3.18080e+001, 4.01535e+001, 3.56549e+001,-4.09350e+000, 4.57733e+000,-1.39720e+000, 2.88928e+000,-1.40709e+001
0,56,-10.07,0.00,0,0,48372730.400,132612.7304,3.6,4.14022e+002,-1.86032e+002,-4.30239e+002,2.06174e+002,8.65940e+001,5.90473e+002,-2.55180e+002,1.79936e+003,1.50130e+003,6.64663e+003, 2.67055e+000, 4.06830e+001, 3.49879e+001, 3.18643e+001, 4.03491e+001, 3.55281e+001,-4.08606e+000, 4.26387e+000,-8.55996e-001, 2.52676e+000,-1.47375e+001
0,57,-10.25,0.00,0,0,48372830.400,132612.8304,7.0,3.40675e+002,-2.32317e+002,-3.75475e+002,2.37353e+002,1.03020e+002,5.87731e+002,-2.46293e+002,1.83111e+003,1.54241e+003,6.70654e+003, 1.81619e+000, 4.69654e+001, 3.49195e+001, 3.24555e+001, 4.08150e+001, 3.58338e+001,-3.36340e+000, 3.72013e+000,-1.01829e+000, 2.43866e+000,-1.51380e+001
0,58,-10.43,0.00,0,0,48372930.400,132612.9304,14.9,1.01936e+002,7.09332e+001,-4.86504e+002,2.01156e+002,1.63538e+002,5.58291e+002,-2.04514e+002,1.83137e+003,1.57238e+003,6.87287e+003, 4.92116e+001, 3.96745e+001, 3.34924e+001, 3.24606e+001, 4.19353e+001, 3.56250e+001,-1.00758e+000, 4.82283e+000,-1.61599e+000, 2.02457e+000,-1.54299e+001
0,59,-10.61,0.00,0,0,48373030.400,132613.0304,6.0,1.28919e+002,1.60535e+002,-4.18272e+002,2.55982e+002,1.55865e+002,5.63345e+002,-1.48448e+002,1.85427e+003,1.57943e+003,6.97978e+003, 1.11880e+002, 5.07305e+001, 3.37553e+001, 3.28879e+001, 4.26317e+001, 3.60691e+001,-1.27412e+000, 4.14503e+000,-1.54022e+000, 1.46914e+000,-1.54986e+001
0,60,-10.79,0.00,0,0,48373130.400,132613.1304,4.6,2.47935e+002,1.78895e+002,-4.08414e+002,2.69561e+002,1.31812e+002,6.09613e+002,-1.89610e+002,1.87515e+003,1.57848e+003,6.93952e+003, 1.29456e+002, 5.34815e+001, 3.64327e+001, 3.32772e+001, 4.23729e+001, 3.71320e+001,-2.44893e+000, 4.04714e+000,-1.30269e+000, 1.87689e+000,-1.54893e+001
0,61,-10.97,0.00,0,0,48373230.400,132613.2304,4.9,1.88872e+002,3.70239e+002,-4.65395e+002,1.79259e+002,1.07752e+002,6.47913e+002,-2.68317e+002,1.85607e+003,1.59391e+003,6.83120e+003, 2.62158e+002, 3.52814e+001, 3.86120e+001, 3.29206e+001, 4.17156e+001, 3.76443e+001,-1.86609e+000, 4.61309e+000,-1.06503e+000, 2.65702e+000,-1.56395e+001
